datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-11-01 01:00:00,14.3,98,14.0,15.6,0.0,0.0,1016.2,1004.8,7,0.3,315,1.1,0,0.0
2025-11-01 02:00:00,13.9,100,13.9,15.0,0.0,0.0,1016.2,1004.8,10,0.4,333,1.1,0,0.0
2025-11-01 03:00:00,13.7,100,13.7,14.8,0.0,0.0,1015.9,1004.5,99,0.2,360,0.7,0,0.0
2025-11-01 04:00:00,13.5,100,13.4,14.4,0.0,0.0,1016.3,1004.9,100,0.9,323,1.1,0,0.0
2025-11-01 05:00:00,13.3,100,13.3,14.1,0.0,0.0,1016.7,1005.3,100,1.0,135,2.9,0,0.0
2025-11-01 06:00:00,13.2,100,13.1,14.0,0.0,0.0,1017.1,1005.6,100,1.0,158,3.2,0,0.0
2025-11-01 07:00:00,13.6,100,13.6,14.4,0.0,0.0,1017.5,1006.1,99,2.2,145,7.6,1,0.0
2025-11-01 08:00:00,14.5,98,14.1,15.4,0.0,0.0,1018.1,1006.7,100,2.6,164,11.2,1,3115.66
2025-11-01 09:00:00,16.9,82,13.9,17.7,0.0,0.0,1018.3,1007.0,41,2.7,188,13.7,1,3600.0
2025-11-01 10:00:00,18.2,76,14.0,19.2,0.0,0.0,1018.2,1006.9,36,1.7,221,17.3,1,3600.0
2025-11-01 11:00:00,20.6,69,14.7,21.6,0.0,0.0,1017.8,1006.6,17,3.5,195,16.2,1,3600.0
2025-11-01 12:00:00,22.6,62,14.9,24.0,0.0,0.0,1016.6,1005.5,0,3.7,209,16.9,1,3600.0
2025-11-01 13:00:00,24.2,57,15.1,25.5,0.0,0.0,1015.7,1004.7,0,4.2,220,17.3,1,3600.0
2025-11-01 14:00:00,24.8,55,15.1,25.6,0.0,0.0,1015.3,1004.3,0,5.8,234,18.7,1,3600.0
2025-11-01 15:00:00,24.1,55,14.6,24.5,0.0,0.0,1015.4,1004.4,0,7.5,240,20.5,1,3600.0
2025-11-01 16:00:00,22.6,56,13.2,22.4,0.0,0.0,1014.8,1003.7,1,8.2,238,20.9,1,3600.0
2025-11-01 17:00:00,19.3,71,13.9,19.4,0.0,0.0,1015.0,1003.8,1,7.7,231,19.8,0,2045.39
2025-11-01 18:00:00,17.4,84,14.7,18.2,0.0,0.0,1015.8,1004.5,4,5.2,202,17.6,0,0.0
2025-11-01 19:00:00,16.1,94,15.1,17.1,0.0,0.0,1016.7,1005.4,9,4.4,171,13.3,0,0.0
2025-11-01 20:00:00,15.8,97,15.3,17.0,0.0,0.0,1017.2,1005.8,30,3.9,112,9.4,0,0.0
2025-11-01 21:00:00,15.9,96,15.3,17.1,0.0,0.0,1017.7,1006.3,48,3.9,127,8.6,0,0.0
2025-11-01 22:00:00,15.3,97,14.9,16.5,0.0,0.0,1017.9,1006.5,55,2.8,145,7.6,0,0.0
2025-11-01 23:00:00,15.1,98,14.8,16.5,0.0,0.0,1017.8,1006.4,48,1.0,158,7.2,0,0.0
2025-11-02 00:00:00,14.7,100,14.7,16.1,0.0,0.0,1017.8,1006.4,100,0.5,270,4.0,0,0.0
2025-11-02 01:00:00,14.7,100,14.7,15.8,0.0,0.0,1017.5,1006.1,100,2.7,307,7.6,0,0.0
2025-11-02 02:00:00,14.4,100,14.4,15.2,0.0,0.0,1017.6,1006.2,100,4.3,242,11.5,0,0.0
2025-11-02 03:00:00,13.9,100,13.9,14.7,0.0,0.0,1017.3,1005.9,100,2.9,259,12.2,0,0.0
2025-11-02 04:00:00,13.5,100,13.5,14.4,0.0,0.0,1017.2,1005.8,100,1.2,219,9.7,0,0.0
2025-11-02 05:00:00,13.2,100,13.2,14.1,0.0,0.0,1017.5,1006.0,100,0.7,194,8.3,0,0.0
2025-11-02 06:00:00,13.3,99,13.2,13.9,0.0,0.0,1017.6,1006.1,100,2.7,113,9.0,0,0.0
2025-11-02 07:00:00,13.4,99,13.2,13.7,0.0,0.0,1017.8,1006.3,100,4.9,107,12.2,1,0.0
2025-11-02 08:00:00,14.1,97,13.6,14.6,0.0,0.0,1018.2,1006.8,66,4.7,99,14.0,1,0.0
2025-11-02 09:00:00,16.7,80,13.2,17.4,0.0,0.0,1018.1,1006.8,26,1.7,162,13.7,1,3600.0
2025-11-02 10:00:00,18.8,68,12.8,19.2,0.0,0.0,1018.3,1007.1,2,2.6,236,15.8,1,3600.0
2025-11-02 11:00:00,21.0,65,14.1,22.0,0.0,0.0,1018.2,1007.0,2,4.1,225,16.9,1,3600.0
2025-11-02 12:00:00,22.5,62,14.8,24.0,0.0,0.0,1017.2,1006.1,1,4.1,225,18.4,1,3600.0
2025-11-02 13:00:00,23.7,58,14.9,25.2,0.0,0.0,1016.2,1005.2,0,3.8,221,16.9,1,3600.0
2025-11-02 14:00:00,24.6,55,14.8,25.6,0.0,0.0,1015.6,1004.6,0,3.6,217,16.2,1,3600.0
2025-11-02 15:00:00,24.6,54,14.7,25.3,0.0,0.0,1015.3,1004.3,0,5.2,211,15.5,1,3600.0
2025-11-02 16:00:00,24.4,49,12.9,24.3,0.0,0.0,1015.1,1004.1,0,6.9,225,18.7,1,3600.0
2025-11-02 17:00:00,21.2,61,13.5,21.3,0.0,0.0,1015.0,1003.9,0,6.8,217,16.6,0,1987.94
2025-11-02 18:00:00,18.9,73,13.9,19.4,0.0,0.0,1015.6,1004.4,0,5.2,194,14.8,0,0.0
2025-11-02 19:00:00,17.3,82,14.1,18.4,0.0,0.0,1016.5,1005.2,0,1.6,207,13.0,0,0.0
2025-11-02 20:00:00,16.8,85,14.3,18.1,0.0,0.0,1016.9,1005.6,1,0.6,252,4.3,0,0.0
2025-11-02 21:00:00,16.0,89,14.3,17.2,0.0,0.0,1017.2,1005.9,2,1.7,131,4.3,0,0.0
2025-11-02 22:00:00,15.3,91,13.9,16.3,0.0,0.0,1017.4,1006.0,6,2.0,100,4.3,0,0.0
2025-11-02 23:00:00,14.7,95,14.0,15.7,0.0,0.0,1017.1,1005.7,65,2.3,135,5.0,0,0.0
2025-11-03 00:00:00,14.3,97,13.9,15.3,0.0,0.0,1016.9,1005.5,88,1.7,162,5.4,0,0.0
2025-11-03 01:00:00,13.9,99,13.7,14.8,0.0,0.0,1016.8,1005.4,100,1.5,210,4.0,0,0.0
2025-11-03 02:00:00,13.6,100,13.6,14.7,0.0,0.0,1016.6,1005.2,100,0.7,256,4.0,0,0.0
2025-11-03 03:00:00,14.0,100,14.0,15.1,0.0,0.0,1016.3,1004.9,100,0.6,214,3.6,0,0.0
2025-11-03 04:00:00,14.2,100,14.1,15.4,0.0,0.0,1016.6,1005.2,100,0.4,207,6.8,0,0.0
2025-11-03 05:00:00,13.9,100,13.9,14.8,0.0,0.0,1017.2,1005.8,100,2.3,231,7.6,0,0.0
2025-11-03 06:00:00,13.6,100,13.6,14.5,0.0,0.0,1017.8,1006.4,100,1.9,214,8.3,0,0.0
2025-11-03 07:00:00,13.6,99,13.5,14.3,0.0,0.0,1018.4,1006.9,100,2.5,184,9.7,1,0.0
2025-11-03 08:00:00,14.1,97,13.6,14.8,0.0,0.0,1018.9,1007.5,100,2.9,169,11.9,1,0.0
2025-11-03 09:00:00,14.6,95,13.8,15.3,0.0,0.0,1018.9,1007.5,98,3.3,174,14.0,1,227.28
2025-11-03 10:00:00,16.2,83,13.3,16.8,0.0,0.0,1019.1,1007.7,50,3.1,149,15.5,1,3600.0
2025-11-03 11:00:00,18.5,73,13.6,19.2,0.0,0.0,1018.3,1007.0,35,2.9,176,15.5,1,3600.0
2025-11-03 12:00:00,20.3,64,13.4,21.2,0.0,0.0,1017.3,1006.1,24,2.3,176,15.5,1,3600.0
2025-11-03 13:00:00,22.2,56,13.0,23.0,0.0,0.0,1016.4,1005.3,16,2.5,176,14.4,1,3600.0
2025-11-03 14:00:00,23.4,51,12.5,23.6,0.0,0.0,1015.6,1004.6,69,4.0,177,14.8,1,3600.0
2025-11-03 15:00:00,23.3,50,12.3,23.0,0.0,0.0,1015.6,1004.6,88,6.9,210,18.4,1,3600.0
2025-11-03 16:00:00,20.9,63,13.5,20.7,0.0,0.0,1015.8,1004.7,56,8.5,242,20.2,1,3600.0
2025-11-03 17:00:00,18.6,72,13.4,18.7,0.0,0.0,1015.9,1004.7,45,6.4,243,19.4,0,1466.42
2025-11-03 18:00:00,17.3,77,13.3,17.9,0.0,0.0,1016.4,1005.1,49,3.1,230,14.0,0,0.0
2025-11-03 19:00:00,16.3,84,13.6,17.2,0.0,0.0,1016.7,1005.4,80,1.9,197,7.6,0,0.0
2025-11-03 20:00:00,15.7,86,13.5,16.7,0.0,0.0,1016.8,1005.5,100,0.9,191,4.7,0,0.0
2025-11-03 21:00:00,15.0,90,13.4,15.7,0.0,0.0,1017.2,1005.8,91,1.9,163,4.0,0,0.0
2025-11-03 22:00:00,14.4,92,13.1,15.2,0.0,0.0,1018.0,1006.6,28,1.5,187,5.0,0,0.0
2025-11-03 23:00:00,13.7,94,12.8,14.5,0.0,0.0,1018.3,1006.9,4,0.2,360,2.5,0,0.0
2025-11-04 00:00:00,13.5,94,12.6,14.3,0.0,0.0,1018.3,1006.8,0,0.4,63,1.1,0,0.0
2025-11-04 01:00:00,13.3,96,12.6,14.0,0.0,0.0,1018.4,1006.9,0,0.4,63,1.4,0,0.0
2025-11-04 02:00:00,12.8,98,12.5,13.5,0.0,0.0,1018.3,1006.8,3,0.4,207,1.4,0,0.0
2025-11-04 03:00:00,12.4,99,12.3,13.0,0.0,0.0,1018.3,1006.8,98,0.4,27,1.4,0,0.0
2025-11-04 04:00:00,12.7,100,12.7,13.4,0.0,0.0,1018.6,1007.1,98,0.6,18,1.4,0,0.0
2025-11-04 05:00:00,12.8,99,12.7,13.3,0.0,0.0,1018.9,1007.4,100,2.5,86,7.2,0,0.0
2025-11-04 06:00:00,12.8,100,12.8,13.2,0.0,0.0,1019.0,1007.5,100,2.8,101,7.9,0,0.0
2025-11-04 07:00:00,12.6,100,12.6,12.9,0.0,0.0,1019.4,1007.9,100,3.4,115,9.7,1,0.0
2025-11-04 08:00:00,13.3,97,12.9,13.8,0.0,0.0,1020.0,1008.5,100,3.2,133,12.2,1,1494.45
2025-11-04 09:00:00,14.9,88,12.9,15.4,0.0,0.0,1020.1,1008.7,66,2.7,152,12.6,1,2898.77
2025-11-04 10:00:00,16.9,79,13.3,17.6,0.0,0.0,1020.2,1008.9,29,2.3,157,13.7,1,3600.0
2025-11-04 11:00:00,19.4,69,13.5,20.3,0.0,0.0,1019.5,1008.3,9,2.0,180,14.0,1,3600.0
2025-11-04 12:00:00,21.4,61,13.6,22.7,0.0,0.0,1018.7,1007.5,1,2.7,180,15.1,1,3600.0
2025-11-04 13:00:00,23.1,53,13.1,23.8,0.0,0.0,1018.0,1006.9,0,4.2,185,16.6,1,3600.0
2025-11-04 14:00:00,23.8,47,11.9,23.5,0.0,0.0,1017.6,1006.6,0,5.8,202,18.4,1,3600.0
2025-11-04 15:00:00,23.0,51,12.3,22.5,0.0,0.0,1017.4,1006.3,0,7.9,213,20.9,1,3600.0
2025-11-04 16:00:00,20.9,60,12.8,20.5,0.0,0.0,1017.2,1006.0,0,8.7,223,21.2,1,3600.0
2025-11-04 17:00:00,18.5,71,13.2,18.3,0.0,0.0,1017.4,1006.2,0,8.0,243,20.2,0,1876.82
2025-11-04 18:00:00,17.2,78,13.4,17.4,0.0,0.0,1018.0,1006.7,0,5.5,253,17.3,0,0.0
2025-11-04 19:00:00,16.2,84,13.5,16.9,0.0,0.0,1018.2,1006.9,0,2.8,243,12.2,0,0.0
2025-11-04 20:00:00,15.5,88,13.5,16.2,0.0,0.0,1018.6,1007.2,1,2.8,191,7.2,0,0.0
2025-11-04 21:00:00,14.7,93,13.6,15.6,0.0,0.0,1019.3,1007.9,2,1.4,140,7.6,0,0.0
2025-11-04 22:00:00,14.3,96,13.7,15.2,0.0,0.0,1020.0,1008.6,1,1.3,188,4.0,0,0.0
2025-11-04 23:00:00,13.8,99,13.6,14.4,0.0,0.0,1020.4,1008.9,100,3.8,273,9.4,0,0.0
2025-11-05 00:00:00,13.4,100,13.4,14.1,0.0,0.0,1020.7,1009.2,100,2.7,323,9.4,0,0.0
2025-11-05 01:00:00,13.4,99,13.2,14.2,0.0,0.0,1020.8,1009.3,100,0.9,349,7.9,0,0.0
2025-11-05 02:00:00,13.2,99,13.0,13.9,0.0,0.0,1020.7,1009.2,100,1.3,254,6.1,0,0.0
2025-11-05 03:00:00,13.0,99,12.9,13.4,0.0,0.0,1020.7,1009.2,100,3.1,273,10.1,0,0.0
2025-11-05 04:00:00,13.2,99,13.1,13.9,0.0,0.0,1020.6,1009.1,100,1.6,84,9.4,0,0.0
2025-11-05 05:00:00,13.1,99,13.0,13.3,0.0,0.0,1022.2,1010.7,100,4.8,315,13.0,0,0.0
2025-11-05 06:00:00,13.4,94,12.4,13.6,0.0,0.0,1022.6,1011.1,100,3.5,336,14.0,0,0.0
2025-11-05 07:00:00,14.0,87,11.9,14.0,0.0,0.0,1022.4,1010.9,95,3.4,87,10.1,1,0.0
2025-11-05 08:00:00,15.1,83,12.3,15.2,0.0,0.0,1022.4,1011.0,95,3.7,113,12.2,1,1144.21
2025-11-05 09:00:00,16.9,72,11.9,17.0,0.0,0.0,1022.9,1011.5,87,3.1,220,13.0,1,3600.0
2025-11-05 10:00:00,18.5,63,11.2,18.3,0.0,0.0,1023.3,1012.0,99,3.3,171,14.8,1,3600.0
2025-11-05 11:00:00,20.0,55,10.7,19.7,0.0,0.0,1023.3,1012.0,99,3.9,202,16.6,1,3600.0
2025-11-05 12:00:00,20.9,49,9.9,20.2,0.0,0.0,1022.6,1011.4,91,4.9,219,18.7,1,3600.0
2025-11-05 13:00:00,21.4,48,9.9,20.6,0.0,0.0,1021.8,1010.6,100,5.1,225,18.7,1,3600.0
2025-11-05 14:00:00,21.6,48,10.0,20.9,0.0,0.0,1020.7,1009.5,95,4.9,219,19.4,1,3600.0
2025-11-05 15:00:00,21.3,49,10.3,20.5,0.0,0.0,1020.3,1009.1,13,6.1,223,18.7,1,3600.0
2025-11-05 16:00:00,19.7,56,10.5,18.5,0.0,0.0,1020.7,1009.5,100,8.8,239,21.6,1,3600.0
2025-11-05 17:00:00,18.1,63,10.9,17.0,0.0,0.0,1020.8,1009.5,52,8.9,243,21.6,0,948.35
2025-11-05 18:00:00,16.8,70,11.2,15.9,0.0,0.0,1021.4,1010.0,13,8.2,256,19.8,0,0.0
2025-11-05 19:00:00,16.1,74,11.4,15.7,0.0,0.0,1021.7,1010.3,43,5.2,256,18.0,0,0.0
2025-11-05 20:00:00,15.8,77,11.7,15.6,0.0,0.0,1021.9,1010.5,52,4.6,261,11.2,0,0.0
2025-11-05 21:00:00,15.2,80,11.8,15.3,0.0,0.0,1022.0,1010.6,16,2.9,248,9.7,0,0.0
2025-11-05 22:00:00,14.9,77,11.0,14.7,0.0,0.0,1022.0,1010.6,0,2.8,285,5.8,0,0.0
2025-11-05 23:00:00,14.4,81,11.1,14.6,0.0,0.0,1022.1,1010.6,0,0.4,90,4.7,0,0.0
2025-11-06 00:00:00,14.0,82,11.0,14.1,0.0,0.0,1022.0,1010.5,0,1.1,108,2.2,0,0.0
2025-11-06 01:00:00,13.4,85,11.0,13.2,0.0,0.0,1021.9,1010.4,0,2.9,68,5.8,0,0.0
2025-11-06 02:00:00,12.8,88,10.9,12.6,0.0,0.0,1021.4,1009.9,0,3.4,74,6.5,0,0.0
2025-11-06 03:00:00,12.6,89,10.8,12.6,0.0,0.0,1020.8,1009.3,0,1.7,41,6.5,0,0.0
2025-11-06 04:00:00,12.3,91,10.9,12.3,0.0,0.0,1020.6,1009.1,0,1.7,18,2.5,0,0.0
2025-11-06 05:00:00,11.8,92,10.6,11.7,0.0,0.0,1020.5,1009.0,0,1.4,90,2.9,0,0.0
2025-11-06 06:00:00,11.4,93,10.3,11.2,0.0,0.0,1020.5,1008.9,0,2.2,81,5.0,0,0.0
2025-11-06 07:00:00,12.3,90,10.6,11.9,0.0,0.0,1020.8,1009.3,0,3.9,77,8.3,1,248.66
2025-11-06 08:00:00,13.8,81,10.6,13.5,0.0,0.0,1021.1,1009.6,0,3.3,103,11.2,1,3600.0
2025-11-06 09:00:00,16.0,66,9.8,15.5,0.0,0.0,1021.0,1009.6,0,3.1,97,13.7,1,3600.0
2025-11-06 10:00:00,17.0,64,10.2,16.8,0.0,0.0,1021.1,1009.8,0,1.8,84,15.5,1,3600.0
2025-11-06 11:00:00,19.2,57,10.3,18.7,0.0,0.0,1020.2,1008.9,0,4.9,98,18.7,1,3600.0
2025-11-06 12:00:00,20.9,51,10.3,20.9,0.0,0.0,1018.9,1007.7,0,4.0,108,19.4,1,3600.0
2025-11-06 13:00:00,22.4,47,10.4,22.4,0.0,0.0,1017.9,1006.8,0,2.4,132,17.6,1,3600.0
2025-11-06 14:00:00,23.1,45,10.7,22.9,0.0,0.0,1017.2,1006.1,0,2.8,198,14.4,1,3600.0
2025-11-06 15:00:00,22.8,51,12.0,22.7,0.0,0.0,1016.8,1005.7,0,5.0,232,16.2,1,3600.0
2025-11-06 16:00:00,21.9,54,12.1,21.9,0.0,0.0,1016.1,1005.0,0,4.2,211,16.2,1,3600.0
2025-11-06 17:00:00,20.2,66,13.7,20.6,0.0,0.0,1016.1,1004.9,0,5.1,222,11.5,0,1675.81
2025-11-06 18:00:00,18.7,77,14.6,19.5,0.0,0.0,1016.4,1005.2,1,4.4,238,12.2,0,0.0
2025-11-06 19:00:00,17.3,86,14.9,18.8,0.0,0.0,1016.3,1005.0,1,0.7,194,9.7,0,0.0
2025-11-06 20:00:00,16.4,89,14.7,17.7,0.0,0.0,1016.5,1005.2,1,1.5,83,4.3,0,0.0
2025-11-06 21:00:00,16.0,90,14.4,17.1,0.0,0.0,1016.4,1005.1,0,2.4,63,6.8,0,0.0
2025-11-06 22:00:00,15.3,91,13.9,16.3,0.0,0.0,1016.5,1005.1,0,1.6,63,9.0,0,0.0
2025-11-06 23:00:00,14.7,93,13.5,15.5,0.0,0.0,1016.2,1004.8,0,2.1,75,6.8,0,0.0
2025-11-07 00:00:00,14.2,94,13.3,14.9,0.0,0.0,1015.9,1004.5,0,2.5,69,6.8,0,0.0
