datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-11-29 14:00:00,19.8,54,10.2,19.4,0.0,0.0,1014.8,1003.6,7,2.6,192,10.8,1,3600.0
2025-11-29 15:00:00,19.6,57,10.8,19.4,0.0,0.0,1014.7,1003.5,0,2.4,197,10.1,1,3600.0
2025-11-29 16:00:00,18.5,71,13.1,19.1,0.0,0.0,1014.7,1003.5,0,2.5,225,7.2,1,3600.0
2025-11-29 17:00:00,15.8,77,11.8,15.7,0.0,0.0,1015.1,1003.8,0,4.3,248,6.5,0,513.0
2025-11-29 18:00:00,14.5,85,12.1,14.7,0.0,0.0,1015.6,1004.2,0,3.0,256,7.9,0,0.0
2025-11-29 19:00:00,13.7,88,11.8,14.2,0.0,0.0,1015.6,1004.2,0,0.6,252,5.0,0,0.0
2025-11-29 20:00:00,12.9,92,11.6,13.3,0.0,0.0,1015.8,1004.4,0,0.4,207,1.4,0,0.0
2025-11-29 21:00:00,12.2,96,11.6,12.5,0.0,0.0,1016.2,1004.7,4,0.9,180,1.4,0,0.0
2025-11-29 22:00:00,11.2,99,11.0,11.1,0.0,0.0,1016.2,1004.7,42,2.6,164,2.9,0,0.0
2025-11-29 23:00:00,11.8,100,11.7,11.6,0.0,0.0,1016.7,1005.2,100,4.6,79,10.1,0,0.0
2025-11-30 00:00:00,11.7,97,11.2,11.7,0.0,0.0,1016.6,1005.1,95,2.4,36,9.4,0,0.0
2025-11-30 01:00:00,11.6,95,10.8,11.6,0.0,0.0,1016.0,1004.5,74,1.9,22,4.7,0,0.0
2025-11-30 02:00:00,11.5,92,10.3,11.5,0.0,0.0,1015.9,1004.4,52,0.4,27,3.6,0,0.0
2025-11-30 03:00:00,10.9,93,9.9,10.7,0.0,0.0,1015.9,1004.4,52,1.0,112,1.4,0,0.0
2025-11-30 04:00:00,10.6,84,8.0,9.7,0.0,0.0,1015.7,1004.2,30,2.2,85,6.1,0,0.0
2025-11-30 05:00:00,11.1,95,10.3,10.6,0.0,0.0,1015.8,1004.3,100,4.4,111,11.5,0,0.0
2025-11-30 06:00:00,11.0,96,10.4,10.6,0.0,0.0,1016.1,1004.6,98,3.7,101,11.2,0,0.0
2025-11-30 07:00:00,11.0,95,10.3,10.3,0.0,0.0,1016.3,1004.8,100,5.1,107,10.1,1,0.0
2025-11-30 08:00:00,11.3,97,10.8,10.9,0.0,0.0,1016.6,1005.1,100,4.5,97,13.3,1,1707.65
2025-11-30 09:00:00,12.1,96,11.6,12.0,0.0,0.0,1016.5,1005.0,99,4.0,85,13.7,1,3583.67
2025-11-30 10:00:00,13.1,93,12.0,13.2,0.0,0.0,1016.6,1005.1,99,3.0,104,13.3,1,3600.0
2025-11-30 11:00:00,14.9,83,12.0,15.0,0.0,0.0,1016.2,1004.8,75,3.7,145,15.8,1,3600.0
2025-11-30 12:00:00,16.1,76,11.9,16.2,0.0,0.0,1015.7,1004.4,56,3.1,159,15.1,1,3600.0
2025-11-30 13:00:00,16.9,73,11.9,17.0,0.0,0.0,1014.8,1003.5,48,3.3,171,14.0,1,3600.0
2025-11-30 14:00:00,17.2,69,11.5,17.2,0.0,0.0,1014.1,1002.8,81,3.3,193,13.7,1,3600.0
2025-11-30 15:00:00,17.2,68,11.2,17.1,0.0,0.0,1014.0,1002.7,100,3.0,218,12.2,1,3600.0
2025-11-30 16:00:00,16.4,72,11.4,16.4,0.0,0.0,1013.8,1002.5,100,2.3,274,9.7,1,3600.0
2025-11-30 17:00:00,14.7,80,11.2,14.7,0.0,0.0,1014.1,1002.7,100,1.8,281,5.4,0,0.0
2025-11-30 18:00:00,14.6,81,11.4,14.9,0.0,0.0,1014.8,1003.4,56,0.7,346,4.3,0,0.0
2025-11-30 19:00:00,13.2,85,10.8,13.2,0.0,0.0,1015.0,1003.6,30,2.0,80,2.5,0,0.0
2025-11-30 20:00:00,12.8,88,10.8,12.0,0.0,0.0,1015.4,1004.0,9,6.8,79,13.3,0,0.0
2025-11-30 21:00:00,12.1,90,10.5,11.1,0.0,0.0,1016.0,1004.5,48,8.2,76,17.3,0,0.0
2025-11-30 22:00:00,12.2,88,10.2,11.5,0.0,0.0,1016.2,1004.7,46,5.2,59,18.0,0,0.0
2025-11-30 23:00:00,12.0,88,10.0,11.5,0.0,0.0,1016.6,1005.1,8,3.7,51,11.9,0,0.0
2025-12-01 00:00:00,11.8,86,9.5,11.1,0.0,0.0,1016.6,1005.1,2,4.3,33,11.2,0,0.0
2025-12-01 01:00:00,11.1,87,9.1,10.3,0.0,0.0,1016.5,1005.0,0,3.5,9,10.8,0,0.0
2025-12-01 02:00:00,10.4,89,8.6,9.6,0.0,0.0,1016.5,1004.9,0,2.9,360,7.6,0,0.0
2025-12-01 03:00:00,9.7,90,8.2,8.9,0.0,0.0,1016.4,1004.8,0,1.9,17,6.8,0,0.0
2025-12-01 04:00:00,10.1,87,8.1,9.4,0.0,0.0,1016.1,1004.5,0,1.3,45,5.8,0,0.0
2025-12-01 05:00:00,9.5,90,7.9,8.7,0.0,0.0,1016.2,1004.6,0,1.4,40,4.3,0,0.0
2025-12-01 06:00:00,9.0,92,7.8,8.1,0.0,0.0,1017.0,1005.4,36,1.8,37,5.4,0,0.0
2025-12-01 07:00:00,8.5,94,7.6,7.5,0.0,0.0,1017.5,1005.9,59,2.8,27,7.2,1,0.0
2025-12-01 08:00:00,9.9,90,8.4,9.1,0.0,0.0,1018.1,1006.5,86,2.5,21,9.4,1,3115.24
2025-12-01 09:00:00,12.2,82,9.2,11.9,0.0,0.0,1018.5,1007.0,20,0.4,360,9.0,1,3600.0
2025-12-01 10:00:00,14.2,77,10.1,13.9,0.0,0.0,1018.4,1007.0,9,1.7,238,9.4,1,3600.0
2025-12-01 11:00:00,16.4,63,9.5,15.8,0.0,0.0,1018.1,1006.8,6,3.1,193,12.6,1,3600.0
2025-12-01 12:00:00,18.1,56,9.2,17.1,0.0,0.0,1017.2,1005.9,31,5.2,207,15.8,1,3600.0
2025-12-01 13:00:00,19.0,54,9.5,18.0,0.0,0.0,1016.4,1005.2,85,6.2,190,17.3,1,3600.0
2025-12-01 14:00:00,19.1,53,9.2,18.0,0.0,0.0,1016.1,1004.9,20,6.2,170,17.6,1,3600.0
2025-12-01 15:00:00,18.5,53,8.8,17.6,0.0,0.0,1016.0,1004.8,82,4.0,162,16.2,1,3600.0
2025-12-01 16:00:00,17.8,73,13.0,18.3,0.0,0.0,1015.7,1004.4,77,3.1,257,9.4,1,3600.0
2025-12-01 17:00:00,15.7,79,12.0,15.8,0.0,0.0,1015.9,1004.6,48,3.2,243,5.8,0,508.86
2025-12-01 18:00:00,15.2,77,11.2,15.3,0.0,0.0,1016.2,1004.8,22,1.9,241,6.8,0,0.0
2025-12-01 19:00:00,14.3,80,10.9,14.5,0.0,0.0,1016.6,1005.2,0,0.7,14,2.9,0,0.0
2025-12-01 20:00:00,13.1,84,10.4,13.1,0.0,0.0,1017.2,1005.7,98,0.8,27,2.2,0,0.0
2025-12-01 21:00:00,11.5,89,9.7,10.9,0.0,0.0,1017.8,1006.3,91,3.3,29,7.9,0,0.0
2025-12-01 22:00:00,10.3,91,8.9,9.6,0.0,0.0,1017.7,1006.1,83,2.7,8,7.6,0,0.0
2025-12-01 23:00:00,9.9,90,8.3,9.1,0.0,0.0,1017.8,1006.2,50,2.1,15,6.5,0,0.0
