datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,sunshine_duration
2025-07-06 10:00:00,26.1,41,11.9,27.6,0.0,0.0,1014.3,1003.4,0,5.1,186,21.6,1,3600.0
2025-07-06 11:00:00,28.8,33,11.1,30.5,0.0,0.0,1013.7,1002.9,0,6.7,196,24.8,1,3600.0
2025-07-06 12:00:00,30.5,30,10.9,31.9,0.0,0.0,1013.0,1002.2,0,9.5,205,29.5,1,3600.0
2025-07-06 13:00:00,30.6,31,11.7,31.8,0.0,0.0,1012.7,1001.9,0,12.0,213,34.6,1,3600.0
2025-07-06 14:00:00,29.9,33,11.9,30.8,0.0,0.0,1012.1,1001.3,0,12.3,219,35.6,1,3600.0
2025-07-06 15:00:00,29.5,32,10.9,29.5,0.0,0.0,1011.7,1000.9,0,11.6,222,35.3,1,3600.0
2025-07-06 16:00:00,28.6,34,11.0,27.8,0.0,0.0,1011.2,1000.4,0,10.7,224,33.1,1,3600.0
2025-07-06 17:00:00,26.3,42,12.3,25.4,0.0,0.0,1011.4,1000.5,0,11.1,222,32.0,1,3600.0
2025-07-06 18:00:00,24.1,50,13.1,23.9,0.0,0.0,1011.8,1000.8,0,8.4,222,29.9,1,3600.0
2025-07-06 19:00:00,21.9,59,13.5,22.0,0.0,0.0,1012.0,1000.9,2,7.0,215,22.7,1,2444.41
2025-07-06 20:00:00,20.4,66,13.9,20.6,0.0,0.0,1012.5,1001.4,2,6.9,217,18.0,0,0.0
2025-07-06 21:00:00,19.3,71,13.9,19.7,0.0,0.0,1013.1,1001.9,2,5.7,215,17.3,0,0.0
2025-07-06 22:00:00,18.6,74,13.9,19.2,0.0,0.0,1013.3,1002.1,1,4.8,217,15.1,0,0.0
2025-07-06 23:00:00,18.1,75,13.7,18.7,0.0,0.0,1013.5,1002.3,0,3.5,219,12.6,0,0.0
2025-07-07 00:00:00,17.6,77,13.5,18.3,0.0,0.0,1013.5,1002.3,0,2.4,216,9.4,0,0.0
2025-07-07 01:00:00,17.1,80,13.6,17.9,0.0,0.0,1013.4,1002.1,0,2.1,195,7.6,0,0.0
2025-07-07 02:00:00,16.6,83,13.8,17.5,0.0,0.0,1013.3,1002.0,0,2.2,180,6.5,0,0.0
2025-07-07 03:00:00,16.2,88,14.1,17.1,0.0,0.0,1013.5,1002.2,2,2.5,188,7.2,0,0.0
2025-07-07 04:00:00,15.5,93,14.4,16.6,0.0,0.0,1013.8,1002.5,7,1.8,191,7.2,0,0.0
2025-07-07 05:00:00,15.9,93,14.8,16.9,0.0,0.0,1013.9,1002.6,100,3.4,183,13.0,1,0.0
2025-07-07 06:00:00,16.3,89,14.4,17.2,0.0,0.0,1014.4,1003.1,99,3.2,207,12.2,1,0.0
2025-07-07 07:00:00,17.2,81,14.0,18.0,0.0,0.0,1014.9,1003.6,100,2.8,215,14.0,1,3343.07
2025-07-07 08:00:00,19.4,69,13.5,20.0,0.0,0.0,1015.0,1003.8,49,3.0,205,16.2,1,3600.0
2025-07-07 09:00:00,21.8,57,12.9,22.5,0.0,0.0,1014.7,1003.6,32,3.9,196,19.4,1,3600.0
2025-07-07 10:00:00,24.7,46,12.1,26.0,0.0,0.0,1014.7,1003.7,19,5.6,195,22.7,1,3600.0
2025-07-07 11:00:00,27.1,39,12.1,28.7,0.0,0.0,1014.2,1003.3,4,8.0,198,27.0,1,3600.0
2025-07-07 12:00:00,28.4,37,12.4,30.2,0.0,0.0,1014.0,1003.2,0,9.7,208,30.6,1,3600.0
2025-07-07 13:00:00,28.7,36,12.2,30.2,0.0,0.0,1013.7,1002.9,0,10.7,220,32.8,1,3600.0
2025-07-07 14:00:00,28.3,36,11.7,29.1,0.0,0.0,1013.5,1002.7,0,11.6,228,34.2,1,3600.0
2025-07-07 15:00:00,27.5,37,11.7,27.7,0.0,0.0,1013.4,1002.5,0,11.4,233,34.2,1,3600.0
2025-07-07 16:00:00,26.5,41,12.1,25.9,0.0,0.0,1013.2,1002.3,0,11.5,236,33.5,1,3600.0
2025-07-07 17:00:00,25.3,44,12.2,24.4,0.0,0.0,1013.3,1002.4,0,10.7,228,31.3,1,3600.0
2025-07-07 18:00:00,23.0,54,13.2,22.6,0.0,0.0,1013.9,1002.9,0,10.0,219,29.5,1,3600.0
2025-07-07 19:00:00,21.0,62,13.5,20.9,0.0,0.0,1014.6,1003.5,0,7.7,221,25.9,1,2432.74
2025-07-07 20:00:00,19.7,65,13.0,19.7,0.0,0.0,1015.4,1004.2,0,6.3,215,19.4,0,0.0
2025-07-07 21:00:00,19.0,66,12.5,19.2,0.0,0.0,1016.3,1005.1,0,4.1,193,16.6,0,0.0
2025-07-07 22:00:00,18.4,69,12.6,18.7,0.0,0.0,1016.9,1005.7,0,3.8,197,11.5,0,0.0
2025-07-07 23:00:00,17.6,74,12.9,18.1,0.0,0.0,1016.8,1005.5,0,3.1,216,10.4,0,0.0
2025-07-08 00:00:00,17.0,78,13.2,17.6,0.0,0.0,1016.6,1005.3,0,2.6,236,9.0,0,0.0
2025-07-08 01:00:00,16.5,82,13.3,17.3,0.0,0.0,1016.4,1005.1,0,1.2,231,7.6,0,0.0
2025-07-08 02:00:00,15.9,86,13.5,16.8,0.0,0.0,1016.3,1005.0,0,1.1,171,4.7,0,0.0
2025-07-08 03:00:00,15.6,87,13.5,16.6,0.0,0.0,1016.4,1005.1,0,0.6,72,4.3,0,0.0
2025-07-08 04:00:00,15.4,88,13.4,16.3,0.0,0.0,1016.5,1005.1,0,1.1,270,3.2,0,0.0
2025-07-08 05:00:00,15.0,92,13.7,16.1,0.0,0.0,1017.1,1005.7,0,0.4,153,2.9,1,0.0
2025-07-08 06:00:00,16.0,84,13.3,16.8,0.0,0.0,1017.8,1006.5,0,1.8,114,8.3,1,2657.15
2025-07-08 07:00:00,18.3,68,12.2,18.8,0.0,0.0,1018.2,1006.9,0,1.2,231,10.8,1,3600.0
2025-07-08 08:00:00,21.3,54,11.5,21.3,0.0,0.0,1018.1,1006.9,0,3.0,218,15.8,1,3600.0
2025-07-08 09:00:00,24.4,44,11.2,24.6,0.0,0.0,1018.2,1007.2,0,4.4,199,19.4,1,3600.0
2025-07-08 10:00:00,27.5,36,11.1,28.6,0.0,0.0,1017.9,1007.0,0,5.1,212,21.6,1,3600.0
2025-07-08 11:00:00,29.9,32,11.2,31.2,0.0,0.0,1017.4,1006.6,1,7.9,223,26.3,1,3600.0
2025-07-08 12:00:00,30.8,32,12.1,32.3,0.0,0.0,1017.1,1006.3,0,10.4,225,31.3,1,3600.0
2025-07-08 13:00:00,30.6,32,11.8,31.6,0.0,0.0,1016.6,1005.8,0,12.2,229,35.3,1,3600.0
2025-07-08 14:00:00,30.2,29,10.3,30.3,0.0,0.0,1016.3,1005.5,0,12.8,232,36.4,1,3600.0
2025-07-08 15:00:00,29.8,27,8.9,29.0,0.0,0.0,1015.9,1005.1,2,12.0,230,36.0,1,3600.0
2025-07-08 16:00:00,29.0,27,8.2,27.4,0.0,0.0,1015.3,1004.5,0,10.3,227,33.5,1,3600.0
2025-07-08 17:00:00,27.6,32,9.4,26.0,0.0,0.0,1015.1,1004.2,1,9.2,227,28.4,1,3600.0
2025-07-08 18:00:00,25.7,38,10.3,24.7,0.0,0.0,1015.3,1004.3,0,7.5,224,25.9,1,3600.0
2025-07-08 19:00:00,23.4,49,12.1,23.3,0.0,0.0,1015.5,1004.5,0,5.3,215,20.9,1,2419.59
2025-07-08 20:00:00,21.8,58,13.3,22.1,0.0,0.0,1015.9,1004.8,0,4.8,211,14.8,0,0.0
2025-07-08 21:00:00,20.9,64,13.9,21.5,0.0,0.0,1016.4,1005.3,0,3.9,193,13.7,0,0.0
2025-07-08 22:00:00,20.3,68,14.1,21.0,0.0,0.0,1016.4,1005.2,24,4.3,165,11.5,0,0.0
2025-07-08 23:00:00,19.8,70,14.1,20.5,0.0,0.0,1016.3,1005.1,63,3.9,164,11.2,0,0.0
2025-07-09 00:00:00,19.4,71,14.0,20.1,0.0,0.0,1016.6,1005.4,77,4.2,149,10.1,0,0.0
2025-07-09 01:00:00,19.3,70,13.8,20.1,0.0,0.0,1016.5,1005.3,94,2.8,145,9.7,0,0.0
2025-07-09 02:00:00,18.8,73,13.8,19.7,0.0,0.0,1016.2,1005.0,41,1.6,153,6.8,0,0.0
2025-07-09 03:00:00,18.2,75,13.7,19.2,0.0,0.0,1015.9,1004.7,12,1.3,188,4.0,0,0.0
2025-07-09 04:00:00,18.0,76,13.7,18.5,0.0,0.0,1016.3,1005.0,18,4.5,164,10.8,0,0.0
2025-07-09 05:00:00,16.6,82,13.5,17.6,0.0,0.0,1016.4,1005.1,42,0.2,270,7.6,1,0.0
2025-07-09 06:00:00,17.7,74,13.0,18.4,0.0,0.0,1016.7,1005.4,13,1.6,174,7.2,1,2626.64
2025-07-09 07:00:00,19.7,66,13.1,20.1,0.0,0.0,1017.3,1006.1,8,3.7,141,14.4,1,3600.0
2025-07-09 08:00:00,22.2,56,13.1,22.5,0.0,0.0,1017.5,1006.4,0,4.4,142,18.0,1,3600.0
2025-07-09 09:00:00,25.2,46,12.6,25.8,0.0,0.0,1016.8,1005.8,0,4.2,162,19.1,1,3600.0
2025-07-09 10:00:00,28.5,34,11.2,29.8,0.0,0.0,1016.2,1005.3,0,4.2,173,19.8,1,3600.0
2025-07-09 11:00:00,31.7,27,10.6,33.2,0.0,0.0,1015.6,1004.9,0,5.8,185,22.7,1,3600.0
2025-07-09 12:00:00,33.6,26,11.6,35.4,0.0,0.0,1014.9,1004.2,0,7.9,201,26.3,1,3600.0
2025-07-09 13:00:00,34.1,27,12.6,35.6,0.0,0.0,1014.1,1003.5,0,10.6,219,31.3,1,3600.0
2025-07-09 14:00:00,33.7,24,10.4,33.9,0.0,0.0,1013.5,1002.8,0,12.2,225,34.6,1,3600.0
2025-07-09 15:00:00,32.6,23,8.8,31.8,0.0,0.0,1013.0,1002.3,0,11.7,225,34.6,1,3600.0
2025-07-09 16:00:00,31.3,25,9.0,30.0,0.0,0.0,1012.4,1001.7,0,9.9,225,33.1,1,3600.0
2025-07-09 17:00:00,29.6,31,10.7,28.4,0.0,0.0,1012.5,1001.7,0,9.4,211,28.1,1,3600.0
2025-07-09 18:00:00,26.4,41,12.0,25.8,0.0,0.0,1012.8,1001.9,2,8.2,203,26.6,1,3600.0
2025-07-09 19:00:00,23.4,53,13.4,23.6,0.0,0.0,1013.4,1002.4,3,6.0,205,22.7,1,2404.95
2025-07-09 20:00:00,21.6,62,13.9,22.2,0.0,0.0,1013.6,1002.5,1,4.6,206,16.9,0,0.0
2025-07-09 21:00:00,20.7,66,14.2,21.5,0.0,0.0,1013.7,1002.6,3,3.4,177,13.7,0,0.0
2025-07-09 22:00:00,20.1,69,14.2,21.0,0.0,0.0,1013.3,1002.2,7,2.8,165,11.2,0,0.0
2025-07-09 23:00:00,20.0,69,14.1,21.0,0.0,0.0,1013.3,1002.2,15,1.9,151,9.4,0,0.0
2025-07-10 00:00:00,19.8,69,14.0,20.9,0.0,0.0,1013.0,1001.9,44,1.5,173,6.5,0,0.0
