datetime,pm25,pm10,no2,so2,co,o3
2025-06-01 00:00:00+00:00,19.7,33.0,0.0087,0.0002,0.3,0.075
2025-06-01 01:00:00+00:00,18.7,33.0,0.0099,0.0002,0.4,0.071
2025-06-01 02:00:00+00:00,16.5,26.0,0.0068,0.0001,0.3,0.054
2025-06-01 03:00:00+00:00,17.5,27.0,0.0148,0.0001,0.3,0.042
2025-06-01 04:00:00+00:00,18.0,30.0,0.0248,0.0001,0.5,0.03
2025-06-01 05:00:00+00:00,19.2,35.0,0.0261,0.0002,0.5,0.026
2025-06-01 06:00:00+00:00,16.0,25.0,0.0129,0.0002,0.3,0.032
2025-06-01 07:00:00+00:00,17.8,17.0,0.0148,0.0001,0.4,0.028
2025-06-01 08:00:00+00:00,16.2,20.0,0.0152,0.0001,0.3,0.029
2025-06-01 09:00:00+00:00,15.8,20.0,0.0123,0.0001,0.4,0.03
2025-06-01 10:00:00+00:00,14.0,18.0,0.0073,0.0001,0.3,0.031
2025-06-01 11:00:00+00:00,13.5,18.0,0.0088,0.0,0.3,0.028
2025-06-01 12:00:00+00:00,11.4,18.0,0.0177,0.0001,0.3,0.019
2025-06-01 13:00:00+00:00,16.0,19.0,0.0137,0.0002,0.4,0.025
2025-06-01 14:00:00+00:00,16.3,25.0,0.0137,0.0004,0.4,0.031
2025-06-01 15:00:00+00:00,17.8,30.0,0.0118,0.0004,0.3,0.042
2025-06-01 16:00:00+00:00,15.5,25.0,0.0132,0.0003,0.3,0.051
2025-06-01 17:00:00+00:00,17.3,28.0,0.0121,0.0004,0.3,0.063
2025-06-01 18:00:00+00:00,14.8,25.0,0.0114,0.0004,0.3,0.069
2025-06-01 19:00:00+00:00,17.3,25.0,0.0082,0.0003,0.3,0.073
2025-06-01 20:00:00+00:00,13.3,20.0,0.0065,0.0003,0.3,0.065
2025-06-01 21:00:00+00:00,8.3,19.0,0.0048,0.0002,0.2,0.056
2025-06-01 22:00:00+00:00,9.7,15.0,0.0062,0.0003,0.2,0.057
2025-06-01 23:00:00+00:00,8.7,19.0,0.0052,0.0002,0.2,0.058
2025-06-02 00:00:00+00:00,10.0,20.0,0.0037,0.0001,0.2,0.055
2025-06-02 01:00:00+00:00,8.3,18.0,0.0036,0.0001,0.2,0.054
2025-06-02 02:00:00+00:00,9.7,13.0,0.0045,0.0001,0.2,0.046
2025-06-02 03:00:00+00:00,15.5,21.0,0.0047,0.0001,0.2,0.041
2025-06-02 04:00:00+00:00,9.9,12.0,0.0047,0.0,0.2,0.036
