datetime,pm25,pm10,no2,so2,co,o3
2025-07-27 00:00:00+00:00,4.4,14.0,0.0032,0.0,0.2,0.04
2025-07-27 01:00:00+00:00,5.9,11.0,0.0038,0.0001,0.2,0.039
2025-07-27 02:00:00+00:00,9.7,11.0,0.0047,0.0,0.2,0.039
2025-07-27 03:00:00+00:00,7.3,11.0,0.0039,0.0,0.2,0.038
2025-07-27 04:00:00+00:00,4.7,12.0,0.0046,0.0,0.2,0.029
2025-07-27 05:00:00+00:00,3.8,15.0,0.0074,0.0,0.2,0.021
2025-07-27 06:00:00+00:00,5.1,13.0,0.0123,0.0,0.3,0.013
2025-07-27 07:00:00+00:00,6.5,15.0,0.014,0.0001,0.3,0.012
2025-07-27 08:00:00+00:00,4.3,17.0,0.0172,0.0005,0.3,0.009
2025-07-27 09:00:00+00:00,3.8,13.0,0.0065,0.0002,0.2,0.018
2025-07-27 10:00:00+00:00,5.3,8.0,0.0066,0.0001,0.2,0.016
2025-07-27 11:00:00+00:00,4.4,13.0,0.0093,0.0001,0.2,0.011
2025-07-27 12:00:00+00:00,7.4,11.0,0.0132,0.0001,0.3,0.004
2025-07-27 13:00:00+00:00,8.3,14.0,0.0094,0.0001,0.2,0.014
2025-07-27 14:00:00+00:00,9.9,10.0,0.0082,0.0001,0.2,0.017
2025-07-27 15:00:00+00:00,10.1,17.0,0.0072,0.0001,0.2,0.019
2025-07-27 16:00:00+00:00,9.7,14.0,0.0061,0.0001,0.2,0.024
2025-07-27 17:00:00+00:00,9.2,19.0,0.0076,0.0001,0.3,0.031
2025-07-27 18:00:00+00:00,10.3,22.0,0.0061,0.0001,0.3,0.046
2025-07-27 19:00:00+00:00,8.7,27.0,0.006,0.0002,0.2,0.045
2025-07-27 20:00:00+00:00,6.8,20.0,0.004,0.0002,0.2,0.043
2025-07-27 21:00:00+00:00,3.0,13.0,0.003,0.0001,0.2,0.04
2025-07-27 22:00:00+00:00,1.3,12.0,0.0024,0.0001,0.2,0.035
2025-07-27 23:00:00+00:00,2.7,13.0,0.0026,0.0,0.2,0.036
2025-07-28 00:00:00+00:00,2.8,15.0,0.0031,0.0,0.2,0.033
2025-07-28 01:00:00+00:00,4.5,8.0,0.003,0.0,0.2,0.032
2025-07-28 02:00:00+00:00,3.2,10.0,0.0041,0.0,0.2,0.026
2025-07-28 03:00:00+00:00,3.2,13.0,0.0043,0.0,0.2,0.021
2025-07-28 04:00:00+00:00,3.8,16.0,0.0044,0.0,0.2,0.02
2025-07-28 05:00:00+00:00,2.0,9.0,0.0041,0.0,0.2,0.019
2025-07-28 06:00:00+00:00,3.4,12.0,0.0039,0.0001,0.2,0.018
2025-07-28 07:00:00+00:00,3.3,10.0,0.0051,0.0001,0.2,0.016
2025-07-28 08:00:00+00:00,3.6,10.0,0.0098,0.0,0.2,0.01
2025-07-28 09:00:00+00:00,4.3,12.0,0.0113,0.0001,0.3,0.006
2025-07-28 10:00:00+00:00,5.0,12.0,0.0135,0.0001,0.2,0.005
2025-07-28 11:00:00+00:00,6.3,10.0,0.0137,0.0001,0.2,0.006
2025-07-28 12:00:00+00:00,8.4,18.0,0.0135,0.0,0.3,0.004
2025-07-28 13:00:00+00:00,9.3,14.0,0.0116,0.0,0.2,0.01
2025-07-28 14:00:00+00:00,7.1,17.0,0.01,0.0,0.2,0.013
2025-07-28 15:00:00+00:00,9.4,22.0,0.0124,0.0,0.3,0.013
2025-07-28 16:00:00+00:00,11.0,24.0,0.0127,0.0,0.3,0.016
2025-07-28 17:00:00+00:00,13.1,33.0,0.0162,0.0002,0.3,0.022
2025-07-28 18:00:00+00:00,14.2,33.0,0.013,0.0002,0.3,0.036
2025-07-28 19:00:00+00:00,13.5,32.0,0.0115,0.0001,0.3,0.045
2025-07-28 20:00:00+00:00,13.3,35.0,0.011,0.0002,0.3,0.049
2025-07-28 21:00:00+00:00,9.7,31.0,0.0067,0.0002,0.2,0.044
2025-07-28 22:00:00+00:00,10.0,19.0,0.0043,0.0001,0.2,0.043
2025-07-28 23:00:00+00:00,8.8,20.0,0.004,0.0,0.2,0.038
2025-07-29 00:00:00+00:00,5.4,12.0,0.0041,0.0,0.2,0.035
2025-07-29 01:00:00+00:00,8.8,15.0,0.0041,0.0,0.2,0.033
2025-07-29 02:00:00+00:00,6.5,16.0,0.004,0.0,0.2,0.028
2025-07-29 03:00:00+00:00,4.6,17.0,0.0048,0.0,0.2,0.028
2025-07-29 04:00:00+00:00,7.2,21.0,0.0064,0.0,0.2,0.023
2025-07-29 05:00:00+00:00,4.8,14.0,0.0049,0.0,0.2,0.02
2025-07-29 06:00:00+00:00,8.3,11.0,0.0053,0.0,0.2,0.016
2025-07-29 07:00:00+00:00,5.8,10.0,0.0104,0.0,0.2,0.01
2025-07-29 08:00:00+00:00,6.4,16.0,0.0213,0.0003,0.2,0.006
2025-07-29 09:00:00+00:00,5.5,14.0,0.0183,0.0003,0.3,0.004
2025-07-29 10:00:00+00:00,6.3,13.0,0.0188,0.0002,0.3,0.001
2025-07-29 11:00:00+00:00,6.2,13.0,0.0182,0.0002,0.3,0.001
2025-07-29 12:00:00+00:00,8.1,19.0,0.0195,0.0002,0.5,0.0
2025-07-29 13:00:00+00:00,6.1,18.0,0.0185,0.0003,0.6,0.001
2025-07-29 14:00:00+00:00,10.1,28.0,0.0178,0.0003,0.5,0.005
2025-07-29 15:00:00+00:00,16.1,31.0,0.0172,0.0003,0.4,0.01
2025-07-29 16:00:00+00:00,17.1,35.0,0.0157,0.0002,0.4,0.017
2025-07-29 17:00:00+00:00,15.8,41.0,0.0163,0.0002,0.4,0.025
2025-07-29 18:00:00+00:00,19.0,40.0,0.0144,0.0001,0.3,0.04
2025-07-29 19:00:00+00:00,19.2,40.0,0.0136,0.0002,0.3,0.053
2025-07-29 20:00:00+00:00,21.3,42.0,0.0147,0.0006,0.4,0.063
2025-07-29 21:00:00+00:00,11.5,42.0,0.0081,0.0003,0.2,0.046
2025-07-29 22:00:00+00:00,12.5,26.0,0.004,0.0001,0.2,0.041
2025-07-29 23:00:00+00:00,9.2,20.0,0.0046,0.0001,0.2,0.044
2025-07-30 00:00:00+00:00,7.6,21.0,0.0051,0.0001,0.2,0.037
2025-07-30 01:00:00+00:00,9.1,24.0,0.0053,0.0,0.2,0.031
2025-07-30 02:00:00+00:00,6.7,18.0,0.0061,0.0,0.2,0.027
2025-07-30 03:00:00+00:00,6.1,19.0,0.0066,0.0,0.2,0.026
2025-07-30 04:00:00+00:00,8.1,18.0,0.0085,0.0,0.3,0.019
2025-07-30 05:00:00+00:00,10.2,15.0,0.0106,0.0,0.3,0.015
2025-07-30 06:00:00+00:00,8.2,21.0,0.0104,0.0,0.2,0.012
2025-07-30 07:00:00+00:00,8.4,21.0,0.0106,0.0001,0.2,0.013
2025-07-30 08:00:00+00:00,9.4,18.0,0.0212,0.0004,0.2,0.003
2025-07-30 09:00:00+00:00,8.2,17.0,0.0225,0.0004,0.3,0.0
2025-07-30 10:00:00+00:00,10.3,15.0,0.0184,0.0002,0.3,0.003
2025-07-30 11:00:00+00:00,8.3,22.0,0.0177,0.0002,0.3,0.001
2025-07-30 12:00:00+00:00,10.5,22.0,0.0186,0.0002,0.5,0.0
