datetime,pm25,pm10,no2,so2,co,o3
2025-08-03 00:00:00+00:00,10.3,22.0,0.0069,0.0001,0.2,0.049
2025-08-03 01:00:00+00:00,8.3,27.0,0.0062,0.0001,0.2,0.044
2025-08-03 02:00:00+00:00,8.4,24.0,0.0066,0.0,0.2,0.038
2025-08-03 03:00:00+00:00,11.9,24.0,0.0081,0.0,0.3,0.035
2025-08-03 04:00:00+00:00,13.8,28.0,0.0098,0.0,0.3,0.026
2025-08-03 05:00:00+00:00,12.8,26.0,0.0102,0.0,0.3,0.023
2025-08-03 06:00:00+00:00,10.8,19.0,0.0132,0.0,0.3,0.018
2025-08-03 07:00:00+00:00,13.0,24.0,0.0193,0.0,0.4,0.011
2025-08-03 08:00:00+00:00,10.8,23.0,0.0189,0.0,0.4,0.008
2025-08-03 09:00:00+00:00,14.3,25.0,0.0161,0.0,0.5,0.007
2025-08-03 10:00:00+00:00,12.9,22.0,0.0173,0.0001,0.4,0.005
2025-08-03 11:00:00+00:00,13.4,22.0,0.023,0.0002,0.3,0.005
2025-08-03 12:00:00+00:00,12.9,26.0,0.0142,0.0,0.2,0.012
2025-08-03 13:00:00+00:00,13.7,25.0,0.0102,0.0,0.2,0.016
2025-08-03 14:00:00+00:00,12.8,26.0,0.01,0.0,0.2,0.016
2025-08-03 15:00:00+00:00,13.5,25.0,0.0112,0.0,0.2,0.017
2025-08-03 16:00:00+00:00,12.6,26.0,0.0118,0.0001,0.2,0.02
2025-08-03 17:00:00+00:00,13.2,24.0,0.0116,0.0001,0.2,0.029
2025-08-03 18:00:00+00:00,13.5,25.0,0.0094,0.0001,0.2,0.048
2025-08-03 19:00:00+00:00,16.4,27.0,0.0079,0.0002,0.3,0.06
2025-08-03 20:00:00+00:00,21.3,35.0,0.01,0.0005,0.3,0.062
2025-08-03 21:00:00+00:00,19.6,37.0,0.0077,0.0003,0.2,0.069
2025-08-03 22:00:00+00:00,12.6,24.0,0.0054,0.0002,0.2,0.063
2025-08-03 23:00:00+00:00,14.8,25.0,0.0055,0.0002,0.2,0.062
2025-08-04 00:00:00+00:00,9.0,21.0,0.0063,0.0001,0.2,0.052
2025-08-04 01:00:00+00:00,7.4,30.0,0.0047,0.0001,0.2,0.044
2025-08-04 02:00:00+00:00,7.4,29.0,0.0066,0.0,0.2,0.037
2025-08-04 03:00:00+00:00,8.2,21.0,0.0065,0.0,0.2,0.032
2025-08-04 04:00:00+00:00,9.9,26.0,0.0083,0.0,0.3,0.025
2025-08-04 05:00:00+00:00,9.6,24.0,0.0121,0.0,0.3,0.019
2025-08-04 06:00:00+00:00,8.7,26.0,0.0126,0.0001,0.4,0.017
2025-08-04 07:00:00+00:00,10.0,23.0,0.012,0.0,0.4,0.015
2025-08-04 08:00:00+00:00,17.0,26.0,0.0275,0.0,0.4,0.003
2025-08-04 09:00:00+00:00,15.2,30.0,0.0244,0.0001,0.4,0.006
2025-08-04 10:00:00+00:00,16.3,27.0,0.0309,0.0004,0.3,0.001
2025-08-04 11:00:00+00:00,12.7,26.0,0.0186,0.0002,0.3,0.007
2025-08-04 12:00:00+00:00,12.9,23.0,0.0201,0.0001,0.2,0.006
2025-08-04 13:00:00+00:00,13.9,27.0,0.0199,0.0001,0.3,0.007
2025-08-04 14:00:00+00:00,14.2,34.0,0.0213,0.0001,0.3,0.008
2025-08-04 15:00:00+00:00,17.7,43.0,0.0206,0.0002,0.4,0.012
2025-08-04 16:00:00+00:00,18.0,43.0,0.0191,0.0002,0.4,0.018
2025-08-04 17:00:00+00:00,20.3,38.0,0.0169,0.0001,0.4,0.029
2025-08-04 18:00:00+00:00,19.1,42.0,0.0135,0.0002,0.3,0.044
2025-08-04 19:00:00+00:00,19.7,50.0,0.0136,0.0005,0.3,0.056
2025-08-04 20:00:00+00:00,18.4,53.0,0.0141,0.0007,0.3,0.058
2025-08-04 21:00:00+00:00,18.7,39.0,0.0106,0.0005,0.3,0.061
2025-08-04 22:00:00+00:00,18.4,41.0,0.0084,0.0004,0.3,0.066
2025-08-04 23:00:00+00:00,13.2,31.0,0.0064,0.0002,0.3,0.063
2025-08-05 00:00:00+00:00,15.1,32.0,0.0062,0.0001,0.3,0.062
2025-08-05 01:00:00+00:00,16.9,33.0,0.0069,0.0001,0.3,0.057
2025-08-05 02:00:00+00:00,16.7,35.0,0.0077,0.0001,0.3,0.052
2025-08-05 03:00:00+00:00,17.3,37.0,0.0086,0.0001,0.3,0.046
2025-08-05 04:00:00+00:00,18.0,36.0,0.0101,0.0001,0.3,0.036
2025-08-05 05:00:00+00:00,17.2,36.0,0.0108,0.0,0.3,0.028
2025-08-05 06:00:00+00:00,15.5,34.0,0.0149,0.0001,0.3,0.023
