datetime,pm25,pm10,no2,so2,co,o3
2025-09-21 00:00:00+00:00,2.7,11.0,0.0036,0.0,0.2,0.039
2025-09-21 01:00:00+00:00,3.2,10.0,0.0043,0.0,0.2,0.032
2025-09-21 02:00:00+00:00,4.4,11.0,0.0059,0.0,0.2,0.026
2025-09-21 03:00:00+00:00,6.0,11.0,0.0062,0.0,0.2,0.025
2025-09-21 04:00:00+00:00,6.0,16.0,0.0068,0.0,0.3,0.023
2025-09-21 05:00:00+00:00,7.3,22.0,0.0081,0.0,0.3,0.021
2025-09-21 06:00:00+00:00,8.2,20.0,0.0096,0.0,0.2,0.019
2025-09-21 07:00:00+00:00,6.2,18.0,0.016,0.0,0.3,0.012
2025-09-21 08:00:00+00:00,8.5,23.0,0.0174,0.0,0.3,0.009
2025-09-21 09:00:00+00:00,8.9,18.0,0.0176,0.0,0.4,0.005
2025-09-21 10:00:00+00:00,8.2,18.0,0.0154,0.0001,0.4,0.002
2025-09-21 11:00:00+00:00,9.6,20.0,0.017,0.0,0.5,0.0
2025-09-21 12:00:00+00:00,8.5,16.0,0.0129,0.0,0.5,0.0
2025-09-21 13:00:00+00:00,7.9,16.0,0.012,0.0,0.5,0.0
2025-09-21 14:00:00+00:00,9.0,25.0,0.0118,0.0,0.6,0.002
2025-09-21 15:00:00+00:00,16.0,25.0,0.0138,0.0001,0.5,0.01
2025-09-21 16:00:00+00:00,24.5,31.0,0.0135,0.0002,0.4,0.017
2025-09-21 17:00:00+00:00,17.2,38.0,0.0122,0.0003,0.4,0.027
2025-09-21 18:00:00+00:00,12.2,31.0,0.0112,0.0004,0.3,0.041
2025-09-21 19:00:00+00:00,16.1,30.0,0.0101,0.0003,0.3,0.047
2025-09-21 20:00:00+00:00,16.7,32.0,0.013,0.0002,0.3,0.047
2025-09-21 21:00:00+00:00,13.8,30.0,0.0118,0.0002,0.3,0.051
2025-09-21 22:00:00+00:00,11.0,21.0,0.0091,0.0004,0.2,0.055
2025-09-21 23:00:00+00:00,11.4,24.0,0.0102,0.0004,0.3,0.054
2025-09-22 00:00:00+00:00,12.5,27.0,0.0112,0.0003,0.3,0.042
2025-09-22 01:00:00+00:00,10.4,23.0,0.0088,0.0001,0.3,0.042
2025-09-22 02:00:00+00:00,12.9,20.0,0.0097,0.0,0.3,0.038
2025-09-22 03:00:00+00:00,10.3,22.0,0.0084,0.0,0.3,0.037
2025-09-22 04:00:00+00:00,12.7,20.0,0.0098,0.0,0.3,0.03
2025-09-22 05:00:00+00:00,12.3,22.0,0.0095,0.0,0.3,0.027
2025-09-22 06:00:00+00:00,8.8,16.0,0.0083,0.0001,0.3,0.026
2025-09-22 07:00:00+00:00,6.8,18.0,0.0106,0.0,0.3,0.02
2025-09-22 08:00:00+00:00,7.0,19.0,0.0093,0.0,0.3,0.016
2025-09-22 09:00:00+00:00,6.6,17.0,0.0131,0.0,0.3,0.014
2025-09-22 10:00:00+00:00,8.0,21.0,0.0085,0.0,0.3,0.013
2025-09-22 11:00:00+00:00,9.9,16.0,0.0083,0.0,0.3,0.013
2025-09-22 12:00:00+00:00,10.0,19.0,0.0094,0.0,0.3,0.012
2025-09-22 13:00:00+00:00,7.7,22.0,0.0121,0.0,0.3,0.011
2025-09-22 14:00:00+00:00,11.3,25.0,0.0171,0.0,0.4,0.007
2025-09-22 15:00:00+00:00,11.3,34.0,0.0177,0.0,0.4,0.008
2025-09-22 16:00:00+00:00,16.0,33.0,0.0194,0.0001,0.5,0.013
2025-09-22 17:00:00+00:00,16.2,36.0,0.0257,0.0002,0.5,0.021
2025-09-22 18:00:00+00:00,15.6,42.0,0.0244,0.0003,0.4,0.039
2025-09-22 19:00:00+00:00,14.0,32.0,0.0149,0.0002,0.4,0.066
2025-09-22 20:00:00+00:00,11.7,28.0,0.0124,0.0003,0.3,0.075
2025-09-22 21:00:00+00:00,11.6,30.0,0.0136,0.0006,0.3,0.066
2025-09-22 22:00:00+00:00,7.6,25.0,0.0082,0.0004,0.3,0.058
2025-09-22 23:00:00+00:00,7.2,19.0,0.0078,0.0002,0.2,0.051
2025-09-23 00:00:00+00:00,6.0,14.0,0.007,0.0001,0.2,0.039
2025-09-23 01:00:00+00:00,5.2,12.0,0.009,0.0,0.3,0.035
2025-09-23 02:00:00+00:00,5.7,16.0,0.0096,0.0,0.3,0.033
2025-09-23 03:00:00+00:00,7.5,20.0,0.0093,0.0,0.3,0.033
2025-09-23 04:00:00+00:00,4.2,15.0,0.0084,0.0,0.3,0.029
2025-09-23 05:00:00+00:00,10.7,15.0,0.0111,0.0,0.3,0.023
2025-09-23 06:00:00+00:00,7.2,12.0,0.0077,0.0,0.2,0.022
2025-09-23 07:00:00+00:00,3.0,15.0,0.0107,0.0,0.3,0.017
2025-09-23 08:00:00+00:00,3.9,10.0,0.006,0.0,0.2,0.021
2025-09-23 09:00:00+00:00,4.3,12.0,0.0104,0.0,0.3,0.014
2025-09-23 10:00:00+00:00,5.2,12.0,0.0122,0.0,0.3,0.008
2025-09-23 11:00:00+00:00,7.4,14.0,0.0194,0.0,0.4,0.001
