datetime,pm25,pm10,no2,so2,co,o3
2025-08-31 00:00:00+00:00,4.2,14.0,0.0037,0.0001,0.1,0.037
2025-08-31 01:00:00+00:00,6.4,13.0,0.0045,0.0001,0.1,0.035
2025-08-31 02:00:00+00:00,7.4,16.0,0.0049,0.0001,0.2,0.035
2025-08-31 03:00:00+00:00,8.1,19.0,0.0051,0.0001,0.2,0.035
2025-08-31 04:00:00+00:00,6.7,22.0,0.0071,0.0001,0.2,0.027
2025-08-31 05:00:00+00:00,8.5,19.0,0.0078,0.0,0.2,0.021
2025-08-31 06:00:00+00:00,10.7,20.0,0.0134,0.0,0.3,0.013
2025-08-31 07:00:00+00:00,9.8,27.0,0.016,0.0,0.3,0.009
2025-08-31 08:00:00+00:00,10.5,20.0,0.013,0.0,0.4,0.009
2025-08-31 09:00:00+00:00,9.0,22.0,0.013,0.0,0.4,0.007
2025-08-31 10:00:00+00:00,9.9,18.0,0.0215,0.0002,0.5,0.0
2025-08-31 11:00:00+00:00,11.5,19.0,0.0205,0.0001,0.4,0.001
2025-08-31 12:00:00+00:00,8.9,19.0,0.0185,0.0001,0.4,0.001
2025-08-31 13:00:00+00:00,8.8,22.0,0.0127,0.0,0.4,0.004
2025-08-31 14:00:00+00:00,11.5,24.0,0.013,0.0001,0.4,0.007
2025-08-31 15:00:00+00:00,11.8,29.0,0.0129,0.0002,0.4,0.014
2025-08-31 16:00:00+00:00,12.0,25.0,0.0104,0.0002,0.4,0.025
2025-08-31 17:00:00+00:00,14.5,25.0,0.0109,0.0003,0.3,0.036
2025-08-31 18:00:00+00:00,13.9,25.0,0.0084,0.0005,0.3,0.051
2025-08-31 19:00:00+00:00,12.8,28.0,0.0066,0.0006,0.2,0.062
2025-08-31 20:00:00+00:00,13.7,33.0,0.0047,0.0003,0.2,0.058
2025-08-31 21:00:00+00:00,11.0,27.0,0.0038,0.0002,0.2,0.057
2025-08-31 22:00:00+00:00,10.2,23.0,0.0035,0.0001,0.2,0.056
2025-08-31 23:00:00+00:00,8.8,20.0,0.003,0.0001,0.1,0.041
2025-09-01 00:00:00+00:00,4.4,9.0,0.0027,0.0,0.1,0.029
2025-09-01 01:00:00+00:00,4.4,7.0,0.0031,0.0,0.2,0.027
2025-09-01 02:00:00+00:00,9.1,12.0,0.0044,0.0,0.2,0.027
2025-09-01 03:00:00+00:00,8.2,18.0,0.0062,0.0,0.3,0.021
2025-09-01 04:00:00+00:00,12.3,15.0,0.0077,0.0,0.3,0.017
2025-09-01 05:00:00+00:00,11.1,15.0,0.0102,0.0,0.2,0.014
2025-09-01 06:00:00+00:00,9.6,16.0,0.0174,0.0002,0.3,0.008
2025-09-01 07:00:00+00:00,9.3,25.0,0.0231,0.0003,0.4,0.003
2025-09-01 08:00:00+00:00,10.2,25.0,0.0236,0.0002,0.4,0.001
2025-09-01 09:00:00+00:00,9.8,15.0,0.0222,0.0002,0.4,0.001
2025-09-01 10:00:00+00:00,8.5,20.0,0.0215,0.0002,0.4,0.001
2025-09-01 11:00:00+00:00,11.9,16.0,0.018,0.0001,0.4,0.002
2025-09-01 12:00:00+00:00,9.2,20.0,0.0178,0.0001,0.4,0.001
2025-09-01 13:00:00+00:00,10.3,18.0,0.0174,0.0001,0.5,0.001
2025-09-01 14:00:00+00:00,11.8,19.0,0.0144,0.0003,0.4,0.006
2025-09-01 15:00:00+00:00,11.2,21.0,0.0133,0.0005,0.4,0.013
2025-09-01 16:00:00+00:00,12.8,24.0,0.0147,0.0007,0.4,0.021
2025-09-01 17:00:00+00:00,15.1,24.0,0.0136,0.0007,0.3,0.031
2025-09-01 18:00:00+00:00,11.8,20.0,0.0085,0.0008,0.3,0.048
2025-09-01 19:00:00+00:00,11.2,26.0,0.0099,0.0011,0.3,0.051
2025-09-01 20:00:00+00:00,13.6,25.0,0.005,0.0006,0.2,0.038
2025-09-01 21:00:00+00:00,10.2,22.0,0.0038,0.0002,0.2,0.036
2025-09-01 22:00:00+00:00,8.4,22.0,0.0029,0.0003,0.2,0.044
2025-09-01 23:00:00+00:00,9.9,15.0,0.003,0.0007,0.2,0.042
2025-09-02 00:00:00+00:00,5.9,10.0,0.0034,0.0003,0.2,0.026
2025-09-02 01:00:00+00:00,3.7,15.0,0.0038,0.0,0.2,0.022
2025-09-02 02:00:00+00:00,4.1,11.0,0.0046,0.0,0.2,0.02
2025-09-02 03:00:00+00:00,8.2,11.0,0.0067,0.0,0.2,0.016
2025-09-02 04:00:00+00:00,10.3,16.0,0.0083,0.0,0.3,0.014
2025-09-02 05:00:00+00:00,10.6,18.0,0.0133,0.0002,0.3,0.011
2025-09-02 06:00:00+00:00,14.7,22.0,0.0181,0.0002,0.3,0.007
2025-09-02 07:00:00+00:00,10.6,21.0,0.0195,0.0003,0.3,0.006
2025-09-02 08:00:00+00:00,11.4,22.0,0.0077,0.0001,0.2,0.014
2025-09-02 09:00:00+00:00,8.7,25.0,0.0056,0.0,0.2,0.014
2025-09-02 10:00:00+00:00,8.7,21.0,0.0088,0.0001,0.2,0.009
2025-09-02 11:00:00+00:00,10.0,25.0,0.0235,0.0001,0.2,0.0
2025-09-02 12:00:00+00:00,11.1,27.0,0.0194,0.0001,0.3,0.001
2025-09-02 13:00:00+00:00,12.4,27.0,0.0155,0.0001,0.3,0.004
2025-09-02 14:00:00+00:00,16.9,29.0,0.0126,0.0002,0.3,0.006
2025-09-02 15:00:00+00:00,13.4,31.0,0.0142,0.0003,0.4,0.009
2025-09-02 16:00:00+00:00,15.5,58.0,0.0225,0.0004,0.4,0.009
2025-09-02 17:00:00+00:00,14.4,47.0,0.021,0.0004,0.4,0.016
2025-09-02 18:00:00+00:00,14.9,135.0,0.0158,,,0.04
2025-09-02 19:00:00+00:00,10.8,98.0,0.0135,,,0.052
2025-09-02 20:00:00+00:00,16.4,72.0,0.0125,,,0.051
2025-09-02 21:00:00+00:00,16.9,64.0,0.0095,,,0.058
2025-09-02 22:00:00+00:00,18.1,70.0,0.0097,,,0.077
2025-09-02 23:00:00+00:00,13.1,60.0,0.0079,0.0003,0.3,0.066
2025-09-03 00:00:00+00:00,10.2,47.0,0.0062,0.0002,0.2,0.059
2025-09-03 01:00:00+00:00,10.5,42.0,0.0063,0.0002,0.2,0.051
2025-09-03 02:00:00+00:00,10.4,29.0,0.0132,0.0002,0.3,0.025
2025-09-03 03:00:00+00:00,13.3,31.0,0.0198,0.0003,0.3,0.013
2025-09-03 04:00:00+00:00,9.1,30.0,0.0219,0.0004,0.3,0.008
2025-09-03 05:00:00+00:00,8.5,31.0,0.023,0.0002,0.3,0.006
2025-09-03 06:00:00+00:00,10.8,32.0,0.0254,0.0002,0.3,0.004
2025-09-03 07:00:00+00:00,11.4,32.0,0.0285,0.0006,0.3,0.002
2025-09-03 08:00:00+00:00,10.9,27.0,0.019,0.0004,0.2,0.008
2025-09-03 09:00:00+00:00,8.6,24.0,0.0117,0.0002,0.2,0.013
2025-09-03 10:00:00+00:00,7.4,25.0,0.0122,0.0002,0.2,0.011
2025-09-03 11:00:00+00:00,8.2,24.0,0.0134,0.0001,0.2,0.01
2025-09-03 12:00:00+00:00,6.0,19.0,0.0219,0.0002,0.3,0.004
2025-09-03 13:00:00+00:00,6.9,26.0,0.0232,0.0003,0.3,0.002
2025-09-03 14:00:00+00:00,9.5,31.0,0.0207,0.0004,0.4,0.004
2025-09-03 15:00:00+00:00,10.8,34.0,0.0203,,,0.01
2025-09-03 16:00:00+00:00,19.5,40.0,0.0231,,,0.014
2025-09-03 17:00:00+00:00,15.2,48.0,0.0321,,,0.018
2025-09-03 18:00:00+00:00,16.2,51.0,0.0259,,,0.037
2025-09-03 19:00:00+00:00,14.4,46.0,0.0151,,,0.063
2025-09-03 20:00:00+00:00,14.3,50.0,0.0133,,,0.056
2025-09-03 21:00:00+00:00,13.5,36.0,0.0078,0.0006,,0.058
2025-09-03 22:00:00+00:00,12.0,25.0,0.0065,0.0005,,0.054
2025-09-03 23:00:00+00:00,12.4,25.0,0.006,0.0003,,0.048
2025-09-04 00:00:00+00:00,13.3,18.0,0.0049,0.0003,,0.048
2025-09-04 01:00:00+00:00,10.0,17.0,0.0062,0.0002,,0.041
2025-09-04 02:00:00+00:00,10.1,23.0,0.0075,0.0001,,0.038
2025-09-04 03:00:00+00:00,8.7,22.0,0.0095,0.0001,,0.028
2025-09-04 04:00:00+00:00,11.2,25.0,0.0157,0.0002,,0.019
2025-09-04 05:00:00+00:00,8.4,28.0,0.0186,0.0005,,0.016
2025-09-04 06:00:00+00:00,11.7,28.0,0.0163,0.0004,,0.016
2025-09-04 07:00:00+00:00,10.2,25.0,0.0175,0.0003,,0.013
2025-09-04 08:00:00+00:00,8.8,27.0,0.0179,0.0002,,0.01
2025-09-04 09:00:00+00:00,10.1,25.0,0.0102,0.0002,,0.016
2025-09-04 10:00:00+00:00,8.8,20.0,0.0131,0.0002,,0.01
2025-09-04 11:00:00+00:00,8.8,18.0,0.0127,0.0001,,0.009
2025-09-04 12:00:00+00:00,7.2,22.0,0.0212,0.0002,,0.001
2025-09-04 13:00:00+00:00,13.8,33.0,0.0252,0.0002,,0.0
2025-09-04 14:00:00+00:00,8.8,33.0,0.0178,0.0002,,0.005
2025-09-04 15:00:00+00:00,12.0,33.0,0.0175,,,0.011
2025-09-04 16:00:00+00:00,12.8,35.0,0.0229,,,0.016
2025-09-04 17:00:00+00:00,18.5,49.0,0.0207,,,0.03
2025-09-04 18:00:00+00:00,15.4,39.0,0.0192,,,0.037
2025-09-04 19:00:00+00:00,10.6,40.0,0.0131,,,0.041
2025-09-04 20:00:00+00:00,12.6,35.0,0.0069,,,0.051
2025-09-04 21:00:00+00:00,10.4,37.0,0.0056,,,0.053
2025-09-04 22:00:00+00:00,11.2,28.0,0.0048,0.0002,0.2,0.053
2025-09-04 23:00:00+00:00,9.6,23.0,0.0049,0.0002,0.2,0.05
2025-09-05 00:00:00+00:00,6.9,23.0,0.0049,0.0002,0.2,0.046
2025-09-05 01:00:00+00:00,6.6,26.0,0.0062,0.0001,0.2,0.035
2025-09-05 02:00:00+00:00,8.9,20.0,0.0071,0.0001,0.2,0.028
2025-09-05 03:00:00+00:00,7.2,23.0,0.008,0.0001,0.2,0.024
2025-09-05 04:00:00+00:00,5.7,24.0,0.0088,0.0,0.2,0.022
2025-09-05 05:00:00+00:00,8.9,23.0,0.007,0.0,0.2,0.025
2025-09-05 06:00:00+00:00,7.3,20.0,0.0149,0.0001,0.2,0.018
2025-09-05 07:00:00+00:00,5.5,19.0,0.0215,0.0001,0.3,0.009
2025-09-05 08:00:00+00:00,8.7,21.0,0.0197,0.0001,0.3,0.007
2025-09-05 09:00:00+00:00,8.8,18.0,0.0199,0.0001,0.2,0.006
2025-09-05 10:00:00+00:00,8.3,16.0,0.0143,0.0001,0.3,0.007
2025-09-05 11:00:00+00:00,7.2,18.0,0.0146,0.0,0.3,0.005
2025-09-05 12:00:00+00:00,7.9,24.0,0.022,0.0001,0.4,0.0
2025-09-05 13:00:00+00:00,7.7,23.0,0.0161,0.0001,0.4,0.008
2025-09-05 14:00:00+00:00,13.0,29.0,0.0155,0.0001,0.3,0.01
2025-09-05 15:00:00+00:00,16.7,34.0,0.0185,0.0001,0.4,0.01
2025-09-05 16:00:00+00:00,18.5,40.0,0.0211,0.0001,0.4,0.015
2025-09-05 17:00:00+00:00,20.5,49.0,0.0229,0.0001,0.5,0.024
2025-09-05 18:00:00+00:00,21.6,54.0,0.0244,0.0003,0.5,0.037
2025-09-05 19:00:00+00:00,20.9,48.0,0.0176,0.0002,0.4,0.06
