datetime,pm25,pm10,no2,so2,co,o3
2025-06-09 05:00:00+00:00,8.8,14.0,0.0061,0.0001,0.2,0.023
2025-06-09 06:00:00+00:00,13.1,17.0,0.0088,0.0002,0.3,0.02
2025-06-09 07:00:00+00:00,14.8,13.0,0.0088,0.0002,0.2,0.019
2025-06-09 08:00:00+00:00,10.2,16.0,0.0051,0.0,0.2,0.023
2025-06-09 09:00:00+00:00,12.1,12.0,0.0035,0.0,0.2,0.025
2025-06-09 10:00:00+00:00,10.9,18.0,0.0036,0.0,0.1,0.025
2025-06-09 11:00:00+00:00,12.8,20.0,0.0059,0.0,0.2,0.023
2025-06-09 12:00:00+00:00,15.0,20.0,0.0123,0.0,0.2,0.015
2025-06-09 13:00:00+00:00,20.6,26.0,0.0126,0.0,0.2,0.014
2025-06-09 14:00:00+00:00,20.9,29.0,0.0121,0.0,0.2,0.016
2025-06-09 15:00:00+00:00,17.8,26.0,0.0087,0.0,0.2,0.02
2025-06-09 16:00:00+00:00,17.0,22.0,0.0095,0.0,0.3,0.022
2025-06-09 17:00:00+00:00,19.0,30.0,0.0108,0.0,0.3,0.026
2025-06-09 18:00:00+00:00,25.6,36.0,0.014,0.0,0.3,0.027
2025-06-09 19:00:00+00:00,21.6,33.0,0.0125,0.0001,0.3,0.036
2025-06-09 20:00:00+00:00,13.1,28.0,0.0104,0.0001,0.3,0.045
2025-06-09 21:00:00+00:00,14.5,32.0,0.0122,0.0003,0.3,0.046
2025-06-09 22:00:00+00:00,14.1,28.0,0.0116,0.0004,0.2,0.047
2025-06-09 23:00:00+00:00,18.8,27.0,0.0113,0.0004,0.2,0.046
2025-06-10 00:00:00+00:00,11.4,22.0,0.0106,0.0003,0.2,0.045
2025-06-10 01:00:00+00:00,16.5,21.0,0.0087,0.0001,0.2,0.049
2025-06-10 02:00:00+00:00,15.8,19.0,0.0069,0.0001,0.2,0.051
2025-06-10 03:00:00+00:00,22.9,23.0,0.0067,0.0,0.2,0.053
2025-06-10 04:00:00+00:00,20.9,30.0,0.0071,0.0,0.3,0.049
2025-06-10 05:00:00+00:00,20.7,23.0,0.0077,0.0,0.3,0.042
2025-06-10 06:00:00+00:00,9.9,18.0,0.0065,0.0,0.2,0.034
2025-06-10 07:00:00+00:00,14.3,17.0,0.006,0.0,0.2,0.032
2025-06-10 08:00:00+00:00,15.0,21.0,0.0083,0.0,0.2,0.029
2025-06-10 09:00:00+00:00,24.3,28.0,0.0109,0.0,0.2,0.026
2025-06-10 10:00:00+00:00,23.6,33.0,0.012,0.0001,0.2,0.023
2025-06-10 11:00:00+00:00,20.9,33.0,0.0106,0.0,0.2,0.024
2025-06-10 12:00:00+00:00,20.0,30.0,0.0106,0.0,0.2,0.024
2025-06-10 13:00:00+00:00,16.2,22.0,0.0079,0.0,0.2,0.027
2025-06-10 14:00:00+00:00,17.0,21.0,0.0093,0.0,0.2,0.027
2025-06-10 15:00:00+00:00,14.5,29.0,0.0126,0.0,0.2,0.024
2025-06-10 16:00:00+00:00,22.1,32.0,0.0156,0.0,0.3,0.022
2025-06-10 17:00:00+00:00,21.2,35.0,0.0156,0.0001,0.3,0.026
2025-06-10 18:00:00+00:00,18.7,33.0,0.0152,0.0002,0.3,0.036
2025-06-10 19:00:00+00:00,16.3,36.0,0.0124,0.0001,0.3,0.054
2025-06-10 20:00:00+00:00,14.1,36.0,0.0104,0.0002,0.3,0.063
2025-06-10 21:00:00+00:00,18.3,35.0,0.0076,0.0002,0.3,0.064
2025-06-10 22:00:00+00:00,17.3,32.0,0.007,0.0001,0.2,0.067
2025-06-10 23:00:00+00:00,15.5,35.0,0.0072,0.0001,0.3,0.069
2025-06-11 00:00:00+00:00,17.0,30.0,0.0061,0.0001,0.2,0.06
2025-06-11 01:00:00+00:00,14.3,24.0,0.0058,0.0,0.2,0.053
2025-06-11 02:00:00+00:00,12.8,20.0,0.0061,0.0,0.2,0.042
2025-06-11 03:00:00+00:00,13.3,20.0,0.0056,0.0,0.2,0.035
2025-06-11 04:00:00+00:00,11.9,16.0,0.0052,0.0,0.2,0.032
2025-06-11 05:00:00+00:00,14.3,19.0,0.0064,0.0001,0.2,0.03
2025-06-11 06:00:00+00:00,9.0,17.0,0.0067,0.0,0.2,0.029
2025-06-11 07:00:00+00:00,12.8,16.0,0.007,0.0,0.2,0.029
2025-06-11 08:00:00+00:00,17.0,25.0,0.0089,0.0,0.2,0.026
2025-06-11 09:00:00+00:00,16.3,29.0,0.0104,0.0,0.2,0.025
2025-06-11 10:00:00+00:00,20.4,26.0,0.011,0.0001,0.2,0.021
2025-06-11 11:00:00+00:00,23.6,33.0,0.0124,0.0,0.2,0.02
2025-06-11 12:00:00+00:00,27.3,31.0,0.0162,0.0,0.2,0.017
2025-06-11 13:00:00+00:00,22.1,38.0,0.0202,0.0,0.3,0.014
2025-06-11 14:00:00+00:00,27.0,38.0,0.0198,0.0,0.3,0.016
2025-06-11 15:00:00+00:00,25.3,34.0,0.0187,0.0,0.3,0.02
2025-06-11 16:00:00+00:00,27.3,43.0,0.0182,0.0,0.3,0.025
2025-06-11 17:00:00+00:00,30.0,48.0,0.0205,0.0001,0.4,0.034
2025-06-11 18:00:00+00:00,27.5,51.0,0.0171,0.0001,0.4,0.046
2025-06-11 19:00:00+00:00,27.1,49.0,0.0154,0.0002,0.4,0.055
2025-06-11 20:00:00+00:00,27.5,42.0,0.0152,0.0003,0.3,0.061
2025-06-11 21:00:00+00:00,15.8,28.0,0.0122,0.0003,0.3,0.062
2025-06-11 22:00:00+00:00,9.0,18.0,0.0079,0.0001,0.2,0.058
2025-06-11 23:00:00+00:00,6.1,16.0,0.0068,0.0,0.2,0.055
2025-06-12 00:00:00+00:00,11.2,23.0,0.0063,0.0,0.2,0.048
2025-06-12 01:00:00+00:00,8.3,11.0,0.0055,0.0,0.2,0.043
2025-06-12 02:00:00+00:00,10.4,15.0,0.0065,0.0,0.2,0.039
2025-06-12 03:00:00+00:00,13.6,19.0,0.0065,0.0,0.2,0.035
2025-06-12 04:00:00+00:00,12.1,24.0,0.0072,0.0,0.3,0.032
2025-06-12 05:00:00+00:00,10.7,18.0,0.0079,0.0,0.3,0.03
2025-06-12 06:00:00+00:00,12.6,26.0,0.0133,0.0,0.2,0.024
2025-06-12 07:00:00+00:00,19.2,32.0,0.0154,0.0,0.3,0.02
2025-06-12 08:00:00+00:00,18.5,32.0,0.0139,0.0,0.2,0.02
2025-06-12 09:00:00+00:00,12.3,30.0,0.0123,0.0,0.2,0.023
2025-06-12 10:00:00+00:00,18.5,24.0,0.0092,0.0,0.2,0.027
2025-06-12 11:00:00+00:00,14.0,20.0,0.0072,0.0,0.2,0.03
2025-06-12 12:00:00+00:00,11.2,23.0,0.0073,0.0,0.2,0.03
2025-06-12 13:00:00+00:00,17.8,23.0,0.009,0.0,0.2,0.029
2025-06-12 14:00:00+00:00,15.0,27.0,0.0101,0.0,0.2,0.03
2025-06-12 15:00:00+00:00,15.8,27.0,0.0139,0.0,0.3,0.026
2025-06-12 16:00:00+00:00,16.3,33.0,0.019,0.0,0.3,0.024
2025-06-12 17:00:00+00:00,18.0,33.0,0.018,0.0,0.3,0.028
2025-06-12 18:00:00+00:00,15.5,28.0,0.0116,0.0,0.3,0.041
2025-06-12 19:00:00+00:00,19.5,29.0,0.0116,0.0,0.3,0.055
2025-06-12 20:00:00+00:00,22.1,36.0,0.0123,0.0001,0.3,0.065
2025-06-12 21:00:00+00:00,20.0,34.0,0.0119,0.0003,0.3,0.061
2025-06-12 22:00:00+00:00,14.0,21.0,0.0091,0.0003,0.2,0.06
2025-06-12 23:00:00+00:00,10.9,27.0,0.0107,0.0003,0.2,0.055
2025-06-13 00:00:00+00:00,9.5,20.0,0.0095,0.0002,0.2,0.055
2025-06-13 01:00:00+00:00,9.0,15.0,0.0089,0.0002,0.2,0.051
2025-06-13 02:00:00+00:00,8.3,20.0,0.0074,0.0001,0.2,0.05
2025-06-13 03:00:00+00:00,12.6,16.0,0.0082,0.0001,0.2,0.047
2025-06-13 04:00:00+00:00,14.8,18.0,0.0089,0.0001,0.2,0.043
2025-06-13 05:00:00+00:00,16.5,27.0,0.0107,0.0001,0.2,0.037
2025-06-13 06:00:00+00:00,12.8,30.0,0.0116,0.0,0.2,0.031
2025-06-13 07:00:00+00:00,15.5,28.0,0.0098,0.0,0.2,0.033
2025-06-13 08:00:00+00:00,15.5,25.0,0.0092,0.0,0.2,0.032
2025-06-13 09:00:00+00:00,16.5,23.0,0.0086,0.0,0.2,0.032
2025-06-13 10:00:00+00:00,21.6,23.0,0.0091,0.0,0.2,0.031
2025-06-13 11:00:00+00:00,19.7,28.0,0.0106,0.0,0.2,0.03
2025-06-13 12:00:00+00:00,17.3,27.0,0.0133,0.0,0.2,0.028
2025-06-13 13:00:00+00:00,15.3,32.0,0.015,0.0002,0.2,0.028
2025-06-13 14:00:00+00:00,15.6,30.0,0.016,0.0002,0.3,0.027
2025-06-13 15:00:00+00:00,18.3,34.0,0.0162,0.0001,0.3,0.028
2025-06-13 16:00:00+00:00,22.6,37.0,0.0185,0.0001,0.3,0.029
2025-06-13 17:00:00+00:00,22.9,44.0,0.019,0.0001,0.3,0.036
2025-06-13 18:00:00+00:00,24.3,43.0,0.0119,0.0001,0.3,0.055
2025-06-13 19:00:00+00:00,20.2,44.0,0.013,0.0004,0.3,0.057
2025-06-13 20:00:00+00:00,21.9,41.0,0.0118,0.0004,0.3,0.064
2025-06-13 21:00:00+00:00,19.0,30.0,0.0086,0.0001,0.2,0.067
2025-06-13 22:00:00+00:00,19.0,31.0,0.0078,0.0001,0.2,0.064
2025-06-13 23:00:00+00:00,15.5,29.0,0.0076,0.0001,0.2,0.057
2025-06-14 00:00:00+00:00,12.1,25.0,0.0058,0.0,0.2,0.056
2025-06-14 01:00:00+00:00,13.1,24.0,0.0051,0.0,0.2,0.05
2025-06-14 02:00:00+00:00,13.1,19.0,0.0051,0.0,0.2,0.046
2025-06-14 03:00:00+00:00,12.1,24.0,0.0055,0.0,0.2,0.042
2025-06-14 04:00:00+00:00,11.9,19.0,0.0054,0.0,0.2,0.04
2025-06-14 05:00:00+00:00,11.1,18.0,0.0058,0.0,0.2,0.038
2025-06-14 06:00:00+00:00,12.6,16.0,0.0068,0.0,0.3,0.036
2025-06-14 07:00:00+00:00,13.1,19.0,0.0068,0.0,0.2,0.036
2025-06-14 08:00:00+00:00,20.0,28.0,0.009,0.0,0.2,0.033
2025-06-14 09:00:00+00:00,20.2,32.0,0.01,0.0,0.2,0.031
2025-06-14 10:00:00+00:00,24.9,37.0,0.0117,0.0,0.2,0.028
2025-06-14 11:00:00+00:00,22.4,33.0,0.0109,0.0,0.3,0.028
2025-06-14 12:00:00+00:00,22.6,31.0,0.0119,0.0,0.3,0.025
2025-06-14 13:00:00+00:00,20.2,38.0,0.011,0.0,0.3,0.028
2025-06-14 14:00:00+00:00,17.5,42.0,0.0119,0.0,0.3,0.03
2025-06-14 15:00:00+00:00,20.4,34.0,0.0102,0.0,0.3,0.035
2025-06-14 16:00:00+00:00,21.2,36.0,0.008,0.0,0.3,0.04
2025-06-14 17:00:00+00:00,25.1,39.0,0.0083,0.0,0.3,0.049
2025-06-14 18:00:00+00:00,21.9,46.0,0.0107,0.0001,0.3,0.056
2025-06-14 19:00:00+00:00,22.9,42.0,0.009,0.0002,0.3,0.076
2025-06-14 20:00:00+00:00,17.8,44.0,0.0077,0.0001,0.3,0.078
2025-06-14 21:00:00+00:00,16.8,42.0,0.0064,0.0001,0.3,0.072
2025-06-14 22:00:00+00:00,20.4,45.0,0.0063,0.0001,0.3,0.072
2025-06-14 23:00:00+00:00,19.5,40.0,0.006,0.0001,0.3,0.071
2025-06-15 00:00:00+00:00,20.0,34.0,0.0061,0.0,0.3,0.066
2025-06-15 01:00:00+00:00,16.3,25.0,0.0061,0.0,0.3,0.06
2025-06-15 02:00:00+00:00,14.5,29.0,0.0063,0.0,0.2,0.049
2025-06-15 03:00:00+00:00,11.4,23.0,0.0075,0.0,0.2,0.035
2025-06-15 04:00:00+00:00,15.3,25.0,0.0091,0.0,0.3,0.028
2025-06-15 05:00:00+00:00,13.1,25.0,0.0091,0.0002,0.3,0.028
2025-06-15 06:00:00+00:00,13.3,33.0,0.0163,0.0004,0.3,0.018
2025-06-15 07:00:00+00:00,11.9,37.0,0.0181,0.0003,0.3,0.015
2025-06-15 08:00:00+00:00,16.3,32.0,0.0229,0.0003,0.4,0.006
2025-06-15 09:00:00+00:00,14.5,36.0,0.0261,0.0004,0.4,0.006
2025-06-15 10:00:00+00:00,17.5,39.0,0.0256,0.0003,0.4,0.002
2025-06-15 11:00:00+00:00,14.8,37.0,0.0232,0.0002,0.4,0.001
2025-06-15 12:00:00+00:00,16.0,34.0,0.0252,0.0002,0.4,0.001
2025-06-15 13:00:00+00:00,12.8,33.0,0.0187,0.0002,0.3,0.011
2025-06-15 14:00:00+00:00,13.8,31.0,0.0097,0.0001,0.2,0.024
2025-06-15 15:00:00+00:00,18.0,36.0,0.0091,0.0,0.2,0.027
2025-06-15 16:00:00+00:00,24.1,34.0,0.0113,0.0001,0.3,0.032
2025-06-15 17:00:00+00:00,24.3,42.0,0.0141,0.0001,0.3,0.042
2025-06-15 18:00:00+00:00,27.5,44.0,0.0115,0.0002,0.4,0.067
2025-06-15 19:00:00+00:00,22.4,39.0,0.0065,0.0002,0.3,0.09
2025-06-15 20:00:00+00:00,26.8,52.0,0.0092,0.0006,0.3,0.083
2025-06-15 21:00:00+00:00,23.3,52.0,0.0069,0.0006,0.3,0.082
2025-06-15 22:00:00+00:00,19.0,36.0,0.0044,0.0003,0.2,0.069
2025-06-15 23:00:00+00:00,17.8,41.0,0.0037,0.0003,0.2,0.058
