datetime,pm25,pm10,no2,so2,co,o3
2025-11-23 00:00:00+00:00,1.5,6.0,0.0136,0.0,0.2,0.026
2025-11-23 01:00:00+00:00,1.1,4.0,0.0154,0.0001,0.2,0.023
2025-11-23 02:00:00+00:00,0.9,3.0,0.0075,0.0001,0.2,0.03
2025-11-23 03:00:00+00:00,0.9,7.0,0.0085,0.0001,0.2,0.028
2025-11-23 04:00:00+00:00,6.5,14.0,0.027,0.0003,0.5,0.007
2025-11-23 05:00:00+00:00,9.4,19.0,0.0309,0.0005,0.8,0.001
2025-11-23 06:00:00+00:00,15.3,23.0,0.0356,0.001,0.9,0.001
2025-11-23 07:00:00+00:00,14.0,31.0,0.0344,0.001,1.1,0.001
2025-11-23 08:00:00+00:00,15.4,20.0,0.0273,0.0005,0.9,0.001
2025-11-23 09:00:00+00:00,9.9,18.0,0.0259,0.0006,0.9,0.0
2025-11-23 10:00:00+00:00,9.8,18.0,0.0259,0.0018,0.7,0.0
2025-11-23 11:00:00+00:00,7.6,14.0,0.0224,0.0007,0.6,0.0
2025-11-23 12:00:00+00:00,6.2,12.0,0.0201,0.0005,0.5,0.0
2025-11-23 13:00:00+00:00,5.3,8.0,0.0185,0.0004,0.6,0.0
2025-11-23 14:00:00+00:00,6.1,14.0,0.0179,0.0006,0.6,0.0
2025-11-23 15:00:00+00:00,5.2,11.0,0.0183,0.0006,0.6,0.002
2025-11-23 16:00:00+00:00,4.8,13.0,0.019,0.0007,0.7,0.005
2025-11-23 17:00:00+00:00,4.6,11.0,0.0116,0.0003,0.3,0.019
2025-11-23 18:00:00+00:00,7.8,10.0,0.0085,0.0002,0.2,0.028
2025-11-23 19:00:00+00:00,7.8,13.0,0.0085,0.0002,0.3,0.032
2025-11-23 20:00:00+00:00,6.5,14.0,0.0081,0.0002,0.3,0.036
2025-11-23 21:00:00+00:00,5.7,22.0,0.0073,0.0002,0.2,0.041
2025-11-23 22:00:00+00:00,8.2,21.0,0.0075,0.0002,0.2,0.044
2025-11-23 23:00:00+00:00,8.6,19.0,0.0089,0.0006,0.3,0.041
2025-11-24 00:00:00+00:00,12.3,19.0,0.0159,0.0007,0.3,0.03
2025-11-24 01:00:00+00:00,10.0,26.0,0.0179,0.0003,0.4,0.026
2025-11-24 02:00:00+00:00,11.7,24.0,0.0175,0.0001,0.5,0.023
2025-11-24 03:00:00+00:00,12.1,26.0,0.0249,0.0001,0.6,0.01
2025-11-24 04:00:00+00:00,18.3,32.0,0.0292,0.0001,0.8,0.002
2025-11-24 05:00:00+00:00,15.9,27.0,0.0277,0.0002,0.8,0.001
2025-11-24 06:00:00+00:00,15.5,30.0,0.0253,0.0002,0.8,0.001
2025-11-24 07:00:00+00:00,17.1,30.0,0.0257,0.0001,0.7,0.003
2025-11-24 08:00:00+00:00,16.7,23.0,0.0198,0.0,0.5,0.007
2025-11-24 09:00:00+00:00,14.4,17.0,0.0186,0.0,0.5,0.006
2025-11-24 10:00:00+00:00,14.6,20.0,0.0206,0.0005,0.6,0.0
2025-11-24 11:00:00+00:00,16.2,16.0,0.0164,0.0003,0.6,0.0
2025-11-24 12:00:00+00:00,10.5,20.0,0.0167,0.0004,0.6,0.0
2025-11-24 13:00:00+00:00,11.0,19.0,0.0162,0.0004,0.8,0.0
2025-11-24 14:00:00+00:00,11.1,19.0,0.017,0.0006,0.9,0.0
2025-11-24 15:00:00+00:00,10.5,22.0,0.0187,0.0008,0.9,0.002
2025-11-24 16:00:00+00:00,10.3,25.0,0.0191,0.0005,0.6,0.007
2025-11-24 17:00:00+00:00,9.9,21.0,0.0155,0.0002,0.4,0.017
2025-11-24 18:00:00+00:00,15.5,33.0,0.0173,0.0002,0.5,0.02
2025-11-24 19:00:00+00:00,12.7,27.0,0.0168,0.0002,0.4,0.027
